Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Sand_Fraction_g_kg,Silt_Fraction_g_kg
Point_81,15.116372,80.032199,201.0,15.9,56.2,0.51,539.5,622.0,1044.0,1055.0,1664.0,2773.0,3159.5,3289.5,3606.5,3556.0,2463.5,1436.5,0.5143284612728738,0.3281518118502069,1.1272828170719402,0.7714039125431531,4,1,90,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,273,363,364
Point_82,15.111631,80.041849,163.0,12.3,42.1,0.16,465.5,732.0,1090.0,1168.0,1676.0,2791.5,3211.5,3328.5,3509.5,3375.0,3095.0,2235.5,0.480484821527855,0.3302028174642821,1.1142341413099537,0.7206470980653769,6,1,314,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,273,338,388
Point_83,15.111004,80.041799,226.0,1.8,49.2,0.87,506.0,967.5,1358.0,1738.0,2261.5,2938.0,3201.0,3276.0,3547.0,3357.5,4182.0,3581.0,0.3067411248504188,0.1832054176072234,0.5962395813142082,0.4600658091534549,7,2,116,174,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,273,338,388
Point_84,15.110328,80.041649,226.0,1.8,49.2,0.12,577.0,694.5,1013.0,1197.0,1791.0,2465.5,2757.5,2684.0,3012.5,2794.5,3161.5,2421.5,0.3831486730224169,0.1995530726256983,0.798046476681157,0.5746489759113745,7,2,90,174,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,289,347,364
Point_85,15.111037,80.041787,226.0,1.8,49.2,0.87,506.0,952.0,1361.5,1757.5,2261.5,2938.0,3201.0,3251.0,3547.0,3357.5,4182.0,3581.0,0.2981930717779774,0.179501133786848,0.5608757698663062,0.4472449590736674,7,2,116,174,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,273,338,388
Point_86,15.110896,80.028423,289.0,4.7,35.1,0.89,504.5,725.0,1007.5,1208.0,1696.5,2831.0,3245.5,3370.0,3648.0,3480.5,2403.0,1593.5,0.472258628221931,0.3303069179907233,1.0431342275402875,0.7083105820683631,2,1,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,290,365,346
Point_87,15.111032,80.028427,289.0,4.7,35.1,0.89,504.5,734.5,1003.5,1182.0,1799.0,2719.5,3073.0,3330.0,3381.0,3480.5,2938.5,2036.5,0.476063829787234,0.298498732696432,1.092740499567584,0.7140166204986149,2,2,270,186,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,290,365,346
Point_88,15.110906,80.028243,289.0,4.7,35.1,0.89,504.5,715.5,985.5,1130.0,1696.5,2831.0,3245.5,3340.0,3648.0,3480.5,2403.0,1593.5,0.494407158836689,0.3263178794797974,1.161995898838004,0.7415277933117101,2,1,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,290,365,346
Point_89,15.110935,80.02816,289.0,4.7,35.1,0.89,534.5,704.0,1025.0,1227.5,1722.0,2669.0,2978.0,3218.0,3374.0,3320.0,2503.0,1573.0,0.4477561579124958,0.302834008097166,0.9382070135746606,0.6715587044534412,3,3,57,171,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,290,365,346
Point_90,15.110638,80.028409,289.0,4.7,35.1,0.89,500.5,713.5,1024.0,1160.0,1730.0,2587.5,2972.0,3270.0,3326.0,3225.0,2681.0,1806.5,0.4762979683972912,0.308,1.080998001946821,0.714366324342625,3,3,19,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,291,363,346
Point_91,15.089427,80.03966,75.0,18.2,21.1,0.52,550.0,852.0,1294.0,1570.0,2221.0,2776.0,3009.0,2942.0,3264.0,3114.0,3972.0,3148.0,0.3040780141843971,0.1396474917683517,0.5742507952452703,0.4560664819944598,10,2,333,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,291,364,346
Point_92,15.094667,80.026777,314.0,18.2,28.1,0.5,527.0,831.0,1192.0,1346.0,1800.0,2848.0,3172.0,3247.0,3565.0,3542.0,2854.0,1956.0,0.413890703244067,0.2867049732514365,0.9334184425022096,0.6207684771960379,5,2,27,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,266,388,346
Point_93,15.093541,80.027212,151.0,11.2,28.1,0.68,508.0,761.0,1094.0,1208.0,1678.0,2614.0,2926.0,3090.0,3213.0,3195.0,2272.0,1644.0,0.4378780828292229,0.2961409395973154,1.0158695886861708,0.6567407235082006,5,2,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,263,384,353
Point_94,15.092408,80.029341,88.0,15.9,42.1,0.36,527.0,772.0,1116.0,1292.0,1810.0,2814.0,3369.0,3428.0,3757.0,3704.0,3183.0,2081.0,0.4525423728813559,0.3088965253913707,0.9905397885364496,0.678741658722593,6,1,90,177,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,271,378,351
Point_95,15.092618,80.029863,88.0,15.9,42.1,0.36,544.0,867.0,1190.0,1416.0,2011.0,3005.0,3537.0,3616.0,3983.0,3802.0,3538.0,2258.0,0.437201907790143,0.2852319175404301,0.9803047856697265,0.6557377049180327,5,1,314,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,271,378,351
Point_96,15.091276,80.02795,138.0,12.3,28.1,0.65,562.0,838.0,1174.0,1454.0,2029.0,2885.0,3440.0,3533.0,3891.0,3784.0,3505.0,2212.0,0.4168838981351514,0.2704063286587558,0.8701657458563536,0.6252631578947369,5,1,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,268,379,353
Point_97,15.089472,80.030427,113.0,27.0,21.1,0.52,582.0,888.0,1270.0,1660.0,2126.0,2976.0,3346.0,3467.0,3804.0,3643.0,3742.0,2742.0,0.3524478252389311,0.239763990702664,0.6674793144208038,0.5286201852754754,4,2,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,282,364,354
Point_98,15.088088,80.028472,151.0,37.59,56.2,0.37,562.0,858.0,1221.0,1405.0,2044.0,2823.0,3353.0,3494.0,3780.0,3607.0,2772.0,1881.0,0.426413553786487,0.2618273745034308,0.9512750455373408,0.6395550566384325,7,1,180,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,282,364,354
Point_100,15.08641,80.029863,113.0,12.3,35.0,0.5,562.0,825.0,1216.0,1352.0,1990.0,2904.0,3401.0,3540.0,3762.0,3602.0,2956.0,2279.0,0.4472608340147179,0.2802893309222423,1.0008233464458878,0.6708226877874297,4,1,270,183,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,284,363,353
Point_101,15.085403,80.029993,113.0,12.3,35.0,0.5,540.0,761.0,1138.0,1368.0,1894.0,2916.0,3341.0,3481.0,3838.0,3766.0,2928.0,1991.0,0.4357599505052588,0.2952558139534884,0.8829920601755119,0.6535725332508506,5,2,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,284,363,353
Point_102,15.093163,80.02669,151.0,11.2,28.1,0.68,535.0,785.0,1120.0,1376.0,1815.0,2543.0,3097.0,3204.0,3372.0,3329.0,3147.0,2074.0,0.3991266375545851,0.2767483562462642,0.8199515564725935,0.5986246043008405,9,1,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,263,384,353
Point_103,15.085489,80.029995,113.0,12.3,35.0,0.5,574.0,782.0,1154.0,1370.0,1890.0,2789.0,3399.0,3596.0,3857.0,3679.0,3162.0,2265.0,0.4482480869915425,0.3109733868027707,0.9349798387096774,0.6723044397463003,5,2,0,180,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,284,363,353
Point_104,15.082922,80.031298,226.0,12.3,28.1,0.71,576.0,735.0,1106.0,1408.0,1935.0,2865.0,3272.0,3272.0,3600.0,3669.0,2994.0,2220.0,0.3982905982905982,0.2567697330516612,0.7505838769429009,0.5973720756329453,3,4,76,168,0.305731455485026,303.56559800265126,302.81065057453355,0.0009479410303598,278,374,349
Point_108,14.993612,79.912011,314.0,17.7,366.0,0.1,459.0,467.0,730.0,899.0,1574.0,2398.0,2697.0,2839.0,2879.0,2936.0,2957.0,2015.0,0.5189941144997324,0.2866530704736007,1.0250449117615978,0.7783870536311355,45,2,207,183,0.2054057874177631,303.5910871405351,302.8397118752463,0.0009476236260272,331,359,310
Point_109,14.886735,79.907462,125.0,11.7,105.3,0.34,763.5,795.5,1071.5,1259.5,1637.0,2353.5,2555.5,2615.0,2779.0,2729.0,2819.0,2115.0,0.3498515937540328,0.2300094073377234,0.8055506031972426,0.5247096774193549,20,0,0,180,0.2070471445719401,303.59034615232235,302.7707100249173,0.0009505249496121,299,363,338
Point_110,14.128473,79.831852,75.0,86.8,335.2,0.18,881.0,662.0,898.0,832.0,1442.0,2230.0,2486.0,2749.0,2603.0,2565.0,2471.0,2069.0,0.5353253281206367,0.3118587449296111,1.7257832193014044,0.8028758899902275,22,1,270,183,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_111,14.128599,79.830847,75.0,86.8,335.2,0.18,909.0,1015.0,1318.5,1491.0,1960.0,2390.0,2558.0,2511.0,2755.0,2830.5,3009.0,2599.5,0.2548725637181409,0.123238649071796,0.6631127291639578,0.382261086820737,24,1,134,177,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_112,14.12851,79.831879,75.0,86.8,335.2,0.18,881.0,662.0,898.0,832.0,1442.0,2230.0,2486.0,2749.0,2603.0,2565.0,2471.0,2069.0,0.5353253281206367,0.3118587449296111,1.7257832193014044,0.8028758899902275,22,1,270,183,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_113,14.128339,79.832047,100.0,10.0,285.5,0.27,736.0,1268.0,1521.0,1666.0,1719.0,2128.0,2291.0,2615.0,2491.0,2630.0,2781.0,2334.0,0.2216771782293856,0.2067374250115367,0.764829142488717,0.3324769356533925,23,1,314,183,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_114,14.128339,79.831852,100.0,10.0,285.5,0.27,881.0,880.0,1068.0,1278.0,1479.0,2070.0,2288.0,2142.0,2454.0,2565.0,2553.0,2156.0,0.2526315789473684,0.1830985915492957,0.6726876362503893,0.3788919748574769,22,1,314,183,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_115,14.128245,79.832267,100.0,10.0,285.5,0.27,639.0,758.5,1007.0,1018.0,1497.0,2272.5,2616.0,2584.0,2759.5,2647.0,2554.0,1944.5,0.4347584675180455,0.2663562852242097,1.3031538653574104,0.6520471894517695,23,1,0,180,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_116,14.128228,79.831703,100.0,10.0,285.5,0.27,771.0,756.0,889.0,898.0,1461.0,1979.0,2261.0,2388.0,2422.0,2589.0,2448.0,2042.0,0.4534388314059647,0.2408417770849571,1.7679164689131466,0.6800547695116386,22,1,0,180,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_117,14.128305,79.831332,100.0,10.0,285.5,0.27,909.0,840.5,1153.0,1327.5,1669.5,2227.5,2443.5,2456.0,2653.5,2830.5,2808.0,2338.5,0.2982687987313334,0.1906435583565628,0.6850604018697262,0.4473440803382664,22,1,0,180,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_118,14.128185,79.830856,75.0,86.8,335.2,0.18,899.5,966.5,1222.5,1331.0,1813.0,2245.0,2361.0,2235.0,2617.0,2609.0,3033.5,2609.5,0.25350532809871,0.1042490118577075,0.7601109896577819,0.3802046824617973,23,3,123,171,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_119,14.128091,79.831279,100.0,10.0,285.5,0.27,899.5,1031.0,1334.0,1576.0,1781.0,2139.0,2336.0,2376.0,2524.0,2609.0,2913.0,2597.0,0.2024291497975708,0.1431320663940341,0.4877453969028167,0.3036053130929791,23,3,341,183,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_120,14.127997,79.831535,100.0,10.0,285.5,0.27,771.0,746.0,893.0,944.0,1383.0,2088.0,2319.0,2069.0,2472.0,2589.0,2491.0,1955.0,0.3733820112844341,0.1987253765932792,1.3148667601683028,0.5599800895968143,23,2,0,180,0.2217649827923691,303.5035820007324,302.7622721822638,0.0008850223594717,347,346,307
Point_121,15.115114,79.721564,151.0,19.2,154.5,0.39,422.0,519.0,848.0,1047.0,1496.5,2148.0,2356.0,2358.0,2519.0,2717.0,2932.5,2441.5,0.385022026431718,0.223504994162667,0.6902179635674424,0.5774482454852444,56,2,270,186,0.2392392409475226,303.6275454738684,302.9121445438318,0.0009011003840883,317,390,293
Point_122,14.970048,80.042034,188.0,32.3,323.0,0.25,650.0,1036.0,1541.0,1832.0,1894.0,2718.0,3003.0,2986.0,3166.0,3399.0,3214.0,2373.0,0.2395184723951847,0.2237704918032786,0.4646480914801095,0.3592404275189374,5,2,333,183,0.1078481841505619,303.51108182940567,302.75775343911687,0.0009660168532082,315,334,352
Point_123,14.418031,80.039208,100.0,31.5,540.0,0.17,481.0,757.0,994.0,924.0,1655.0,2863.0,3337.0,3323.0,3746.0,3440.0,2241.0,1302.0,0.5648693195196609,0.3350743270389715,1.8797994044820563,0.8472042377869335,15,3,199,183,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,323,336,341
Point_124,14.418495,80.039017,100.0,31.5,540.0,0.17,488.0,610.0,976.0,1108.0,1647.0,2759.0,3213.0,3364.0,3527.0,3449.0,2374.0,1506.0,0.5044722719141324,0.3426461784075035,1.0371460095623393,0.7566238121855786,14,4,14,177,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,325,334,341
Point_125,14.418812,80.03869,100.0,31.5,540.0,0.17,460.0,551.0,911.0,856.0,1623.0,2859.0,3421.0,3628.0,3795.0,3676.0,2162.0,1284.0,0.6181980374665478,0.3818320319939059,1.4959525094441448,0.927193667075482,13,3,35,174,0.1735557087680749,303.44059800265126,302.66511706302043,0.0009716185118779,325,334,341
Point_126,14.449035,80.053729,75.0,10.0,584.0,0.12,686.0,660.0,930.0,902.0,1685.0,2417.0,2753.0,2930.0,2881.0,2747.0,2329.0,1792.0,0.5292275574112735,0.2697724810400866,1.4942528735632186,0.7937377690802349,17,3,108,171,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,332,349,319
Point_128,14.438297,80.053586,75.0,30.0,614.0,0.41,505.0,806.0,1072.0,1050.0,1935.0,3007.0,3473.0,3606.0,3874.0,3534.0,2250.0,1335.0,0.5489690721649485,0.3015701136978884,1.6545831175556704,0.823365188446258,13,3,237,189,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,336,333,331
Point_129,14.439262,80.056716,25.0,16.1,379.0,0.08,421.0,534.0,932.0,983.0,1568.0,2825.0,3265.0,3477.0,3670.0,3660.0,1949.0,1058.0,0.5591928251121077,0.3783944499504459,1.160863898715323,0.8386952135410828,12,7,24,171,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,332,323
Point_130,14.441054,80.05567,100.0,16.9,317.0,0.16,428.0,440.0,720.0,574.0,1379.0,2747.0,3619.0,3420.0,3848.0,3945.0,1982.0,1053.0,0.7125688532799199,0.4252969368618462,1.9957924263674616,1.0687194892977845,14,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,338,334,328
Point_131,14.440598,80.056705,25.0,16.1,379.0,0.08,453.0,632.0,892.0,892.0,1532.0,2866.0,3480.0,3776.0,3890.0,3751.0,1793.0,930.0,0.6178234790059983,0.4227581009796533,1.6427432216905902,0.9266359644425404,12,1,180,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,332,323
Point_132,14.44039,80.05692,25.0,16.1,379.0,0.08,440.0,516.0,917.0,816.0,1670.0,2819.0,3374.0,3567.0,3660.0,3691.0,1931.0,957.0,0.6276522929500342,0.3622302845140348,1.4970613844144536,0.941371050530398,13,2,296,186,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,332,323
Point_133,14.440787,80.057212,25.0,16.1,379.0,0.08,448.0,572.0,819.0,891.0,1471.0,2578.0,3095.0,3245.0,3391.0,3596.0,1638.0,898.0,0.5691489361702128,0.3761662425784563,1.3679683867968386,0.8536202103227366,13,0,0,180,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,332,323
Point_134,14.440239,80.058228,38.0,26.9,502.0,0.2,467.0,598.0,894.0,969.0,1562.0,2750.0,3373.0,3367.0,3616.0,3572.0,1690.0,889.0,0.5530442804428044,0.3662000405761818,1.2763466042154568,0.8294707713593912,13,1,134,177,0.1092869273403234,303.56803940890126,302.5976914188318,0.0009679273787539,345,332,323
Point_135,14.974625,79.645457,63.0,20.7,378.6,0.28,472.5,752.0,1059.0,1230.5,1804.5,2532.5,2874.0,3021.0,3219.0,3228.5,2839.0,2042.0,0.4211454780665647,0.2520982281628847,0.939401888772298,0.6316439322671683,60,3,314,186,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,307,397,297
Point_136,14.980394,79.647092,151.0,1.5,428.3,0.34,605.0,639.5,1015.5,1047.0,1677.0,2752.5,3184.5,3425.5,3570.5,3525.5,2958.0,1856.5,0.531805477920626,0.3426751592356687,1.210494172731437,0.7976190476190477,58,2,116,174,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,311,397,292
Point_137,14.986485,79.647325,176.0,15.4,428.3,0.45,468.5,664.5,981.5,1133.0,1493.5,2409.5,2780.5,2916.5,3149.5,2943.5,2674.0,1745.5,0.4404247437955303,0.3226757369614512,0.9423046441591376,0.6605555555555556,59,1,134,177,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,315,391,294
Point_138,14.999118,79.640318,50.0,28.4,360.0,0.21,536.0,920.0,1179.0,1376.0,1763.5,2221.5,2437.0,2304.5,2622.5,2678.0,2860.0,2310.5,0.2522755060453742,0.1329891838741396,0.6339614911921344,0.3783618581907091,65,4,76,168,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,330,376,294
Point_139,14.945181,79.635693,113.0,16.1,434.5,0.23,400.5,460.0,718.5,554.5,1259.0,2617.0,3059.0,3221.5,3331.5,3074.5,2764.0,1661.0,0.706302966101695,0.4380091507644236,2.15115341184062,1.0593141797961074,69,2,90,174,0.2121756034984923,303.5206118801184,302.81195694103576,0.0008900190266058,294,411,295
Point_140,14.97408,79.644957,63.0,20.7,378.6,0.24,399.0,457.0,725.0,833.5,1393.0,2203.5,2476.0,2531.0,2782.5,2807.5,2694.5,1782.5,0.5045326200029722,0.2900101936799184,1.0336743393009378,0.7566864784546805,62,1,0,180,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,307,397,297
Point_141,14.999059,79.640151,50.0,28.4,360.0,0.21,536.0,815.5,1064.5,1253.5,1537.5,2295.0,2554.5,2516.0,2848.5,2678.0,2637.0,2014.0,0.3349250563735243,0.2413963241643024,0.804806527698094,0.5023209549071618,65,4,76,168,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,330,376,294
Point_142,14.994914,79.643355,151.0,13.1,384.9,0.18,444.5,506.5,795.0,792.0,1363.5,2204.0,2488.0,2673.0,2816.0,2798.5,2544.5,1553.0,0.5428571428571428,0.3244147157190635,1.296436694465504,0.814168229692685,64,1,90,177,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,331,374,296
Point_143,14.986294,79.645872,176.0,15.4,428.3,0.45,437.5,584.0,822.5,854.5,1223.5,2043.0,2295.0,2525.5,2584.0,2859.5,2388.0,1542.5,0.4943786982248521,0.3472926113630301,1.2761570184817472,0.7414583641473155,61,3,72,171,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,315,391,294
Point_144,14.999612,79.63983,50.0,28.4,360.0,0.21,544.0,430.0,698.5,671.0,1254.0,2001.0,2279.5,2554.0,2486.0,2428.0,2318.5,1659.0,0.583875968992248,0.3413865546218487,1.4027115613825982,0.8756781894279957,67,1,0,180,0.20570885507684,303.54213052046924,302.8434682143362,0.0009008922523848,346,371,283
Point_145,14.669867,79.722879,326.0,20.7,329.0,0.28,723.0,892.5,1236.5,1686.0,2139.5,2490.0,2762.0,2848.5,3076.5,3032.5,3740.5,2872.5,0.2563678465100893,0.1421411387329591,0.4633874118069119,0.3845093715545755,48,4,296,192,0.272616704305013,303.703087723046,302.9662409665292,0.0008955459486812,312,389,299
Point_146,14.94221,79.82098,38.0,10.6,140.5,0.69,340.5,409.0,656.0,859.0,1354.5,2176.0,2499.0,2527.0,2672.5,2663.0,2718.0,1852.5,0.4926166568222091,0.3020739404869251,0.9036732040307726,0.738815886608593,55,2,90,174,0.2695965014005962,303.6170174448114,302.89680223297654,0.0009354052344799,303,383,315
Point_147,14.860562,79.407346,176.0,14.1,273.9,0.53,523.5,533.0,818.0,1132.0,1492.5,1904.5,2076.5,2153.0,2241.5,2336.5,2605.5,2089.5,0.3108066971080669,0.1811822795226992,0.5158128725876528,0.4661390960280018,135,2,27,177,0.2411667003966214,303.37677450347365,302.686096024095,0.0008299251913727,318,414,269
Point_148,14.276189,80.046718,75.0,5.9,84.3,0.21,793.0,912.0,1328.0,1116.0,1897.0,2962.0,3782.0,3920.0,4279.0,4215.0,3032.0,1765.0,0.556791104050834,0.3477737665463297,1.8559703468361133,0.8351037426784473,6,6,40,168,0.2152342879981325,303.2441376133969,302.1511924810577,0.0009509601238711,321,327,352
Point_149,14.526124,80.147189,113.0,96.8,186.2,0.09,468.8571428571428,663.5,1043.3333333333333,892.0,1536.0,2549.5,3051.2,3282.0,3407.6666666666665,2843.428571428572,2033.0,1073.0,0.5725922376617154,0.3623910336239103,1.6330714041680905,0.8587854832914121,9,4,0,180,0.1355807321113452,303.735802566796,302.7936206951476,0.0009718836360297,362,327,311
Point_150,14.526243,80.148527,88.0,185.9,130.4,0.74,540.9,539.8,862.0,537.3333333333334,837.5,754.0,732.8,796.25,605.25,2470.6666666666665,604.25,425.0,0.1941510966693744,-0.0252486610558531,-23.75382262996981,0.2911174964082703,9,3,145,174,0.1355807321113452,303.735802566796,302.7936206951476,0.0009718836360297,362,327,311
Point_151,14.525446,80.148973,151.0,197.4,198.6,0.19,526.0,732.0,1027.0,1047.0,1869.0,2840.75,3436.333333333333,3593.333333333333,3831.6666666666665,3650.6666666666665,2201.0,1340.0,0.5487393147044034,0.3156770610850064,1.4512880918002888,0.8230202908960316,5,0,0,180,0.1355807321113452,303.735802566796,302.7936206951476,0.0009718836360297,360,329,311
Point_152,14.524882,80.149316,151.0,197.4,198.6,0.19,524.3333333333334,621.0,917.5,876.0,1820.0,2958.0,3707.5,3708.5,4008.0,3762.0,1941.0,1013.5,0.617842730941215,0.3415935606403183,1.6437441968430826,0.9266630316248636,6,1,0,180,0.1355807321113452,303.735802566796,302.7936206951476,0.0009718836360297,360,329,311
