Village,Latitude,Longitude,Feature_ID,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI,SWIR_Ratio,Elevation_m,Slope_deg,Aspect_deg,Hillshade,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,LST_K,Precipitation_Mean_m,Clay_Fraction_g_kg,Silt_Fraction_g_kg,Sand_Fraction_g_kg
Chamadala,14.785,79.905,28_515_shc_2025-26.5926,100.0,11.2,56.2,0.34,0.046399999409914,0.0722000002861023,0.1099999994039535,0.1543000042438507,0.1940000057220459,0.2610000073909759,0.2935500144958496,0.3158999979496002,0.329233318567276,0.3155499994754791,0.328000009059906,0.2215999960899353,0.343683511018753,0.2390664666891098,0.2376190914074482,0.2498453824063086,1.038303256034851,23,2,116,174,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,311,315,375
Gundemadakala,14.78503,79.497429,28_515_shc_2025-26.10594,88.0,45.31,86.9,0.27,0.0452999994158744,0.0560000017285347,0.0746000036597251,0.0891999974846839,0.139500007033348,0.2173999994993209,0.2466000020503997,0.2524000108242035,0.2831999957561493,0.2612000107765198,0.2630999982357025,0.1671999990940094,0.4777517914772033,0.2880837023258209,0.2983328740052516,0.290874545618388,1.0423929691314695,94,1,180,180,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,294,285,421
Gundemadakala,14.785344,79.492269,28_515_shc_2025-26.10560,88.0,20.0,223.5,0.27,0.0474999994039535,0.0555999986827373,0.0803000032901763,0.089599996805191,0.1371999979019165,0.2066999971866607,0.2322999984025955,0.241799995303154,0.2617999911308288,0.2619999945163727,0.2538999915122986,0.1735000014305114,0.4592637419700622,0.2759894430637359,0.2792865532524026,0.2745970650877672,1.0500413179397583,93,0,0,180,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,299,275,426
Gundemadakala,14.785862,79.482093,28_515_shc_2025-26.7690,50.0,13.1,68.3,0.21,0.0445999987423419,0.0513999983668327,0.0790000036358833,0.0750000029802322,0.1354999989271164,0.2649999856948852,0.3059000074863434,0.3197999894618988,0.335999995470047,0.3255000114440918,0.2666000127792358,0.1615999937057495,0.6200607419013977,0.4047880470752716,0.4421006700444336,0.4103710134376734,0.8336461186408997,86,5,306,192,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,300,273,427
Gudipadu,14.788,79.652,28_515_shc_2025-26.2129,238.0,3.8,620.7,0.18,0.0350000001490116,0.0498000010848045,0.0795999988913536,0.0790000036358833,0.1427000015974044,0.2396000027656555,0.2759000062942505,0.2788000106811523,0.3012999892234802,0.2906999886035919,0.2533999979496002,0.1524000018835067,0.558412492275238,0.322894424200058,0.36214022242535,0.3493821468475016,0.9088951945304872,67,2,333,183,0.3206887161522581,303.6685867978815,302.9485814613208,0.000905926820365,310,289,402
Gudipadu,14.788,79.652,28_515_shc_2025-26.2132,188.0,4.6,564.9,0.1,0.0350000001490116,0.0498000010848045,0.0795999988913536,0.0790000036358833,0.1427000015974044,0.2396000027656555,0.2759000062942505,0.2788000106811523,0.3012999892234802,0.2906999886035919,0.2533999979496002,0.1524000018835067,0.558412492275238,0.322894424200058,0.36214022242535,0.3493821468475016,0.9088951945304872,67,2,333,183,0.3206887161522581,303.6685867978815,302.9485814613208,0.000905926820365,310,289,402
Gudipadu,14.788,79.652,28_515_shc_2025-26.2353,238.0,16.9,620.7,0.29,0.0350000001490116,0.0498000010848045,0.0795999988913536,0.0790000036358833,0.1427000015974044,0.2396000027656555,0.2759000062942505,0.2788000106811523,0.3012999892234802,0.2906999886035919,0.2533999979496002,0.1524000018835067,0.558412492275238,0.322894424200058,0.36214022242535,0.3493821468475016,0.9088951945304872,67,2,333,183,0.3206887161522581,303.6685867978815,302.9485814613208,0.000905926820365,310,289,402
Chamadala,14.792,79.898,28_515_shc_2025-26.8704,25.0,14.7,84.3,0.91,0.0566749982535839,0.0688999965786933,0.1053249984979629,0.1375000029802322,0.179075002670288,0.2610374987125397,0.2970499992370605,0.3241333365440368,0.3382333219051361,0.3325499892234802,0.3088249862194061,0.2383500039577484,0.4042891263961792,0.2882669568061828,0.2858295052508746,0.2911192747167037,0.9527714252471924,19,1,0,180,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,305,326,369
Chamadala,14.798,79.898,28_515_shc_2025-26.8706,188.0,9.4,245.8,0.4,0.0528666675090789,0.0685874968767166,0.0958499982953071,0.1183499991893768,0.1640374958515167,0.2374749928712844,0.2630499899387359,0.2658250033855438,0.2954500019550323,0.2887000143527984,0.2542499899864197,0.154349997639656,0.3838745355606079,0.2367908507585525,0.2522632740456728,0.2501908622727727,0.9564562439918518,16,0,0,180,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,311,324,365
Gowravaram,14.801453,80.00062,28_515_shc_2025-26.6144,188.0,53.76,571.0,0.19,0.0666999965906143,0.0922000035643577,0.1348000019788742,0.1715999990701675,0.2220000028610229,0.3201000094413757,0.3714999854564667,0.3779000043869018,0.4182499945163727,0.4061999917030334,0.3553000092506408,0.2442499995231628,0.3754322230815887,0.2598766386508941,0.3005536256904012,0.2948546993385119,0.940195858478546,8,1,46,177,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,322,343,335
Sankavaram,14.804191,79.521953,28_515_shc_2025-26.832,75.0,4.6,49.7,0.45,0.032999999821186,0.0368999987840652,0.0531000010669231,0.0940999984741211,0.1190999969840049,0.1328999996185302,0.1456000059843063,0.1521999984979629,0.1553000062704086,0.1806000024080276,0.2428999990224838,0.2084999978542328,0.235891193151474,0.1220051646232605,0.1008645534632229,0.1167760959257014,1.5959264039993286,105,1,0,180,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,315,270,414
Sankavaram,14.811383,79.523619,28_515_shc_2025-26.835,151.0,37.6,223.5,0.21,0.0342000015079975,0.0494999997317791,0.0771000012755394,0.0903000012040138,0.1335999965667724,0.2249000072479248,0.2563999891281128,0.2750999927520752,0.2876999974250793,0.2813999950885772,0.265500009059906,0.1735000014305114,0.5057471394538879,0.3462197184562683,0.3195794128834011,0.3203142931107501,0.9651036858558656,113,2,116,174,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,314,272,414
Chamadala,14.812,79.912,28_515_shc_2025-26.11251,25.0,16.4,175.6,0.46,0.0506624989211559,0.0682923048734664,0.0999777764081955,0.1224749982357025,0.1659571379423141,0.233966663479805,0.2630800008773803,0.2575541734695434,0.2886166572570801,0.307449996471405,0.2694833278656006,0.1932000070810318,0.3554442226886749,0.2162800282239914,0.2281416218070432,0.2302409617378296,1.0463171005249023,16,3,314,186,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,318,345,338
Brahmanakraka,14.818,79.912,28_515_shc_2025-26.7333,38.0,32.89,133.4,0.56,0.0507791675627231,0.0715250000357627,0.1027399972081184,0.1192750036716461,0.177766665816307,0.273499995470047,0.3131999969482422,0.3243333399295807,0.3532499969005584,0.3407166600227356,0.3000000119209289,0.1934500038623809,0.4622508585453033,0.2919073402881622,0.3409579007242226,0.3259694623015009,0.9249743223190308,14,3,0,180,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,315,341,345
Brahmanakraka,14.818,79.912,28_515_shc_2025-26.10664,125.0,1.2,105.3,0.21,0.0507791675627231,0.0715250000357627,0.1027399972081184,0.1192750036716461,0.177766665816307,0.273499995470047,0.3131999969482422,0.3243333399295807,0.3532499969005584,0.3407166600227356,0.3000000119209289,0.1934500038623809,0.4622508585453033,0.2919073402881622,0.3409579007242226,0.3259694623015009,0.9249743223190308,14,3,0,180,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,315,341,345
Sankavaram,14.8186,79.531546,28_515_shc_2025-26.7646,100.0,29.2,99.3,0.23,0.0423999987542629,0.0526000000536441,0.0763999968767166,0.0910999998450279,0.1312000006437301,0.1835999935865402,0.2010000050067901,0.2070000022649765,0.2239000052213668,0.2309000045061111,0.2736999988555908,0.1932000070810318,0.3887957036495209,0.2241277396678924,0.2131925582010174,0.2178298498562848,1.3222222328186035,130,4,270,192,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,308,268,424
Gowravaram,14.828319,79.994628,28_515_shc_2025-26.513,176.0,16.1,602.0,0.13,0.0566000007092952,0.0939500033855438,0.1261000037193298,0.1642500013113021,0.1802999973297119,0.2578999996185303,0.289000004529953,0.2868500053882599,0.3230499923229217,0.3440000116825104,0.3389500081539154,0.2398000061511993,0.2717801034450531,0.2280852198600769,0.1955062351910962,0.1933550676270027,1.1816279888153076,10,4,46,171,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,306,347,347
Gowravaram,14.832,79.998,28_515_shc_2025-26.9563,289.0,7.7,521.0,0.31,0.0579999983310699,0.0744500011205673,0.1124000027775764,0.13230000436306,0.1918500065803527,0.3107999861240387,0.3480499982833862,0.3636499941349029,0.3971500098705292,0.3725999891757965,0.2949000000953674,0.2040500044822693,0.4664784669876098,0.3092709183692932,0.3616934603581427,0.3484361515950885,0.8109446167945862,8,1,0,180,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,309,347,345
Gowravaram,14.832,79.998,28_515_shc_2025-26.9566,213.0,90.6,453.0,0.13,0.0579999983310699,0.0744500011205673,0.1124000027775764,0.13230000436306,0.1918500065803527,0.3107999861240387,0.3480499982833862,0.3636499941349029,0.3971500098705292,0.3725999891757965,0.2949000000953674,0.2040500044822693,0.4664784669876098,0.3092709183692932,0.3616934603581427,0.3484361515950885,0.8109446167945862,8,1,0,180,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,309,347,345
Gowravaram,14.832,79.998,28_515_shc_2025-26.9567,276.0,8.4,397.0,0.2,0.0579999983310699,0.0744500011205673,0.1124000027775764,0.13230000436306,0.1918500065803527,0.3107999861240387,0.3480499982833862,0.3636499941349029,0.3971500098705292,0.3725999891757965,0.2949000000953674,0.2040500044822693,0.4664784669876098,0.3092709183692932,0.3616934603581427,0.3484361515950885,0.8109446167945862,8,1,0,180,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,309,347,345
Gowravaram,14.832,79.998,28_515_shc_2025-26.9593,50.0,9.2,478.0,0.18,0.0579999983310699,0.0744500011205673,0.1124000027775764,0.13230000436306,0.1918500065803527,0.3107999861240387,0.3480499982833862,0.3636499941349029,0.3971500098705292,0.3725999891757965,0.2949000000953674,0.2040500044822693,0.4664784669876098,0.3092709183692932,0.3616934603581427,0.3484361515950885,0.8109446167945862,8,1,0,180,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,309,347,345
Gowravaram,14.832,79.998,28_515_shc_2025-26.9561,238.0,8.4,447.0,0.13,0.0579999983310699,0.0744500011205673,0.1124000027775764,0.13230000436306,0.1918500065803527,0.3107999861240387,0.3480499982833862,0.3636499941349029,0.3971500098705292,0.3725999891757965,0.2949000000953674,0.2040500044822693,0.4664784669876098,0.3092709183692932,0.3616934603581427,0.3484361515950885,0.8109446167945862,8,1,0,180,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,309,347,345
Vinjamur,14.836246,79.561046,28_515_shc_2025-26.8594,100.0,23.8,130.4,0.21,0.0442500002682209,0.0627499967813491,0.099150002002716,0.1634999960660934,0.1721999943256378,0.2338500022888183,0.2598499953746795,0.2724500000476837,0.2822000086307525,0.263399988412857,0.3237000107765198,0.2363000065088272,0.2499139904975891,0.2254582345485687,0.1527771990322856,0.1746086934675503,1.188107967376709,106,5,90,165,0.2045293774521141,303.51107326306794,302.799895537527,0.0008784304005915,314,265,422
Nandigunta,14.836649,79.538015,28_515_shc_2025-26.8635,113.0,76.8,99.3,0.45,0.0383000001311302,0.0659999996423721,0.1058000028133392,0.1247999966144561,0.1669999957084655,0.2617999911308288,0.3009000122547149,0.3091000020503998,0.3336000144481659,0.3086999952793121,0.2957000136375427,0.1973000019788742,0.42475226521492,0.2984667122364044,0.2948045416745195,0.2960167132981479,0.9566483497619628,115,3,270,189,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,293,298,408
China Annaluru,14.838,79.652,28_515_shc_2023-24.7681,75.0,3.1,55.9,0.41,0.045499999076128,0.0474999994039535,0.0749000012874603,0.1036000028252601,0.1336999982595443,0.210099995136261,0.2344000041484832,0.2368000000715255,0.2565000057220459,0.2653999924659729,0.2703999876976013,0.1887000054121017,0.3913043439388275,0.2782725989818573,0.2216822476789605,0.2377439257266836,1.1418918371200562,71,0,0,180,0.3206887161522581,303.6685867978815,302.9485814613208,0.000905926820365,317,298,386
Gowravaram,14.838,79.988,28_515_shc_2025-26.6084,88.0,23.8,509.0,0.23,0.045024998486042,0.080775000154972,0.1112499982118606,0.1247000023722648,0.166250005364418,0.251800000667572,0.2914333343505859,0.3179750144481659,0.3174999952316284,0.3454000055789947,0.2457000017166137,0.1651999950408935,0.4366070032119751,0.3133357465267181,0.3308682064106937,0.3075423798667157,0.7727022171020508,9,2,153,177,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,316,346,339
Nandigunta,14.8401,79.533909,28_515_shc_2025-26.6104,151.0,20.0,149.0,0.45,0.0323499999940395,0.0405500009655952,0.0640000030398368,0.0773499980568885,0.1290999948978424,0.209099993109703,0.2361000031232834,0.2511999905109405,0.263949990272522,0.2825999855995178,0.2455500066280365,0.1717499941587448,0.529143214225769,0.3210623264312744,0.3079880169920916,0.3147365786967597,0.977508008480072,114,7,237,198,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,301,299,401
Chouta Bheemavaram,14.842,79.588,28_515_shc_2025-26.2156,238.0,13.1,99.3,0.1,0.0617499984800815,0.061549998819828,0.0931499972939491,0.1200499981641769,0.1702499985694885,0.2176000028848648,0.2388499975204467,0.2384999990463256,0.2543500065803528,0.2502000033855438,0.2912999987602234,0.2362000048160553,0.3303583860397339,0.1669724732637405,0.197789171487598,0.2069477629730398,1.2213836908340454,99,3,90,171,0.2045293774521141,303.51107326306794,302.799895537527,0.0008784304005915,296,283,421
Gowravaram,14.842,79.998,28_515_shc_2025-26.3021,238.0,1.5,428.0,0.21,0.0505999997258186,0.0631000027060508,0.1010999977588653,0.1004000008106231,0.1712999939918518,0.2712999880313873,0.3375000059604645,0.3551999926567077,0.3754999935626983,0.3811999857425689,0.2326000034809112,0.134100005030632,0.5592625141143799,0.349287748336792,0.4291440626462354,0.3999581314168282,0.6548423767089844,8,1,314,183,0.1422053889224404,303.64248516685086,302.84418350353576,0.0009584558572739,309,357,333
Nandigunta,14.842459,79.532004,28_515_shc_2025-26.6114,113.0,19.2,86.9,0.45,0.0501499995589256,0.0596500001847744,0.0953999981284141,0.1612499952316284,0.2125999927520752,0.2379000037908554,0.2520500123500824,0.2478999942541122,0.273250013589859,0.2679499983787536,0.3722000122070312,0.3158499896526336,0.2117805182933807,0.076655812561512,0.1225237210647152,0.1429632074320826,1.5014119148254397,112,5,270,195,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,303,307,389
Nandigunta,14.843034,79.53617,28_515_shc_2025-26.9453,151.0,36.9,130.4,0.21,0.0428000018000602,0.0520000010728836,0.0829500034451484,0.1099999994039535,0.1518500000238418,0.1832000017166137,0.195700004696846,0.200200006365776,0.1923999935388565,0.1781000047922134,0.2229499965906143,0.1805499941110611,0.2907801568508148,0.1373384594917297,0.1533805048366871,0.1669958152051506,1.1136362552642822,112,0,0,180,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,296,301,403
Nandigunta,14.843092,79.53498,28_515_shc_2025-26.8636,88.0,0.8,31.0,0.38,0.0361000001430511,0.046799998730421,0.0736000016331672,0.0864500030875206,0.1369500011205673,0.243599995970726,0.2745000123977661,0.2700499892234802,0.29585000872612,0.2807500064373016,0.2549999952316284,0.1693000048398971,0.515006959438324,0.3270269930362701,0.3192487983490384,0.3215411344731687,0.944269597530365,113,3,35,174,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,303,305,392
Nandigunta,14.846015,79.530576,28_515_shc_2025-26.798,88.0,23.8,173.8,0.24,0.0301500000059604,0.0423000007867813,0.0633499994874,0.0875499993562698,0.1241500005125999,0.1964000016450882,0.2235500067472458,0.2230000048875808,0.2452999949455261,0.2458000034093856,0.227850005030632,0.16355000436306,0.4361616671085357,0.2847472429275512,0.2366269627070963,0.2506631388972791,1.0217489004135132,113,5,101,165,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,316,300,383
Brahmanakraka,14.848,79.902,28_515_shc_2025-26.9771,25.0,19.4,175.6,0.8,0.0445555560290813,0.0526374988257885,0.0842000022530555,0.0759714320302009,0.1510142832994461,0.2513400018215179,0.2820000052452087,0.2862749993801117,0.3215500116348266,0.3217666745185852,0.2381999939680099,0.1436000019311905,0.5805538892745972,0.309316337108612,0.3902250402297651,0.3658528925528855,0.83206707239151,15,1,46,177,0.2060362832588061,303.6895057945921,302.84448332535595,0.0009514299679405,320,337,343
Utukuru,14.849812,79.513199,28_515_shc_2025-26.2987,176.0,23.8,80.7,0.24,0.0383000001311302,0.0507999993860721,0.0860000029206276,0.0988000035285949,0.1530999988317489,0.2450000047683715,0.2748000025749206,0.2833999991416931,0.3000000119209289,0.2931999862194061,0.2718000113964081,0.1879999935626983,0.4829931855201721,0.298510879278183,0.3086543481419089,0.3138743964877716,0.959068477153778,118,0,0,180,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,326,283,391
Utukuru,14.849812,79.513199,28_515_shc_2025-26.2985,63.0,1.5,124.1,0.45,0.0383000001311302,0.0507999993860721,0.0860000029206276,0.0988000035285949,0.1530999988317489,0.2450000047683715,0.2748000025749206,0.2833999991416931,0.3000000119209289,0.2931999862194061,0.2718000113964081,0.1879999935626983,0.4829931855201721,0.298510879278183,0.3086543481419089,0.3138743964877716,0.959068477153778,118,0,0,180,0.2094393947668243,303.5029780739232,302.786193680345,0.0008552319701651,326,283,391
