Point_ID,Latitude,Longitude,N,P,K,OC,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDRE,EVI,SAVI
Point_863,14.389194,80.037035,113.0,16.9,12.0,0.25,739.0,1134.0,1349.0,1523.0,1908.0,2403.0,2649.0,2554.0,2929.0,3127.0,3101.0,2568.0,0.25288202109394164,0.14477812640071716,0.8085006273525721,0.37927651747394237
Point_864,14.389133,80.037049,113.0,16.9,12.0,0.25,739.0,1134.0,1349.0,1523.0,1908.0,2403.0,2649.0,2554.0,2929.0,3127.0,3101.0,2568.0,0.25288202109394164,0.14477812640071716,0.8085006273525721,0.37927651747394237
Point_865,14.389058,80.037214,113.0,16.9,12.0,0.25,739.0,966.0,1345.0,1448.0,1975.0,2606.0,2868.0,2984.0,3107.0,3127.0,3153.0,2506.0,0.34657039711191334,0.2034684412179875,0.8672086720867209,0.5197969543147208
Point_866,14.389337,80.038625,125.0,24.6,99.0,0.23,657.0,941.0,1372.0,1452.0,2272.0,3065.0,3747.0,3835.0,4069.0,4001.0,3585.0,2352.0,0.450728201248345,0.2559358113640085,1.0850560058282488,0.6760283687943263
Point_867,14.389566,80.039031,125.0,24.6,99.0,0.23,660.0,856.0,1274.0,1350.0,2155.0,3133.0,3811.0,3964.0,4109.0,4099.0,3505.0,2196.0,0.49190816710575835,0.29563654191861416,1.157661647475642,0.7377928309342365
Point_868,14.389453,80.039055,125.0,24.6,99.0,0.23,666.0,792.0,1252.0,1282.0,2254.0,3193.0,3892.0,3997.0,4188.0,4095.0,3547.0,2152.0,0.5143019511271074,0.2788353863381859,1.1804347826086956,0.771379865517568
Point_869,14.389325,80.039722,125.0,24.6,99.0,0.23,669.0,905.0,1315.0,1518.0,2260.0,3044.0,3711.0,3888.0,4060.0,4014.0,2863.0,1730.0,0.4384017758046615,0.2648015614834092,0.9541831065303165,0.6575418477758254
Point_870,14.389397,80.039746,125.0,24.6,99.0,0.23,669.0,880.0,1312.0,1532.0,2260.0,3044.0,3711.0,3889.0,4060.0,4014.0,2863.0,1730.0,0.43479062903523336,0.2649211253862417,0.9090558469608145,0.6521257954440653
Point_871,14.385525,80.038929,63.0,22.3,428.0,0.36,681.0,822.0,1168.0,1015.0,1802.0,2959.0,3640.0,3664.0,3951.0,3826.0,2794.0,1680.0,0.5661466125240436,0.340651298938895,1.8447075208913648,0.8491291804679987
Point_872,14.385509,80.038873,63.0,22.3,428.0,0.36,681.0,609.0,998.0,852.0,1606.0,2733.0,3125.0,3432.0,3513.0,3826.0,2748.0,1547.0,0.6022408963585434,0.3624454148471616,1.6216216216216217,0.9032559225113783
Point_873,14.385144,80.038909,63.0,22.3,428.0,0.36,668.0,816.0,1178.0,1108.0,1917.0,2885.0,3494.0,3599.0,3902.0,3607.0,3113.0,1858.0,0.5292118121946038,0.3049311094996374,1.5085998062015504,0.7937334041423261
Point_874,14.384898,80.038859,63.0,22.3,428.0,0.36,668.0,688.0,1044.0,1060.0,1547.0,2649.0,3141.0,3240.0,3455.0,3607.0,2647.0,1679.0,0.5069767441860465,0.3536661792354293,1.2272010808376492,0.7603767003836763
Point_875,14.384083,80.038939,75.0,39.94,478.0,0.2,625.0,520.0,827.0,608.0,1275.0,2704.0,3396.0,3540.0,3740.0,3592.0,2108.0,1148.0,0.7068466730954677,0.470404984423676,2.2286409242930985,1.0601422200795467
Point_876,14.395955,80.038608,201.0,33.8,478.0,0.11,467.0,615.0,877.0,892.0,1456.0,2483.0,2845.0,2522.0,3114.0,3532.0,2561.0,1671.0,0.4774458113649678,0.2679738562091503,1.2490421455938696,0.7160638453653536
Point_877,14.395817,80.038732,201.0,33.8,478.0,0.11,516.0,689.0,959.0,932.0,1747.0,2887.0,3397.0,3412.0,3665.0,3733.0,2559.0,1528.0,0.570902394106814,0.3227369645280093,1.6156351791530945,0.856255035101853
Point_878,14.395685,80.038677,201.0,33.8,478.0,0.11,516.0,773.0,1072.0,1064.0,1747.0,2887.0,3397.0,3712.0,3665.0,3733.0,2559.0,1528.0,0.5544388609715243,0.3599560359040117,1.539713920223282,0.8315712341672774
Point_879,14.393897,80.039378,113.0,33.0,25.0,0.24,562.0,764.0,1182.0,1128.0,2085.0,3034.0,3678.0,3760.0,4013.0,3962.0,3012.0,1855.0,0.5384615384615384,0.2865697177074423,1.3711189831214838,0.8076096962258362
Point_880,14.395287,80.040551,201.0,22.3,50.0,0.39,624.0,820.0,1200.0,1311.0,2069.0,2986.0,3541.0,3632.0,3982.0,3840.0,3439.0,2158.0,0.46955290309528624,0.27416242764427295,1.0847822022808002,0.7042581167189239
Point_881,14.394827,80.041148,201.0,22.3,50.0,0.39,565.0,836.0,1255.0,1054.0,1777.0,2962.0,3458.0,3604.0,3823.0,3783.0,2351.0,1382.0,0.5474452554744526,0.33952796877903735,1.742279311287237,0.8210797466995814
Point_882,14.392498,80.041456,50.0,15.4,130.0,0.36,486.0,667.0,1071.0,1177.0,1884.0,2845.0,3418.0,3484.0,3684.0,2709.0,3086.0,2098.0,0.49495816348423083,0.29806259314456035,1.040220037875372,0.7423576102113054
Point_883,14.390691,80.044918,151.0,12.3,19.0,0.3,669.0,867.0,1267.0,1605.0,2136.0,3035.0,3823.0,3906.0,4110.0,4081.0,3389.0,2120.0,0.4175285792052259,0.2929493545183714,0.8177553486388514,0.6262360518914996
Point_884,14.391492,80.044168,151.0,12.3,19.0,0.3,569.0,792.0,1210.0,1283.0,1840.0,2915.0,3604.0,3777.0,3931.0,3826.0,2579.0,1513.0,0.49288537549407113,0.3448460032045576,1.126264450867052,0.7392550143266476
Point_885,14.392238,80.044591,75.0,9.2,31.0,0.3,586.0,856.0,1317.0,1279.0,1969.0,2971.0,3528.0,3784.0,3969.0,3895.0,2517.0,1387.0,0.49476594904206994,0.3154875717017208,1.2428061123238736,0.7420756393798755
Point_886,14.392398,80.043899,75.0,9.2,31.0,0.3,564.0,814.0,1184.0,1242.0,1894.0,2888.0,3422.0,3599.0,3797.0,3576.0,2503.0,1507.0,0.4868828754389589,0.3103950482432186,1.1911259349100465,0.730248889806878
Point_887,14.394,80.0441,125.0,34.6,31.0,0.39,692.0,884.0,1248.0,1216.0,2144.0,3082.0,3729.0,3906.0,4142.0,4070.0,2876.0,1957.0,0.5251854744240531,0.2912396694214876,1.4705882352941178,0.7877013177159591
Point_888,14.39403,80.04361,125.0,34.6,31.0,0.39,615.0,906.0,1304.0,1316.0,2245.0,3109.0,3790.0,3896.0,4159.0,3995.0,3023.0,1986.0,0.4950115118956255,0.26884872170656243,1.290516206482593,0.7424460431654676
Point_889,14.395297,80.043264,138.0,23.8,341.0,0.12,573.0,1088.0,1484.0,1914.0,2011.0,2772.0,3141.0,3532.0,3437.0,3586.0,3051.0,2163.0,0.2970987881013588,0.27440014432617715,0.5899081230858976,0.4456072707243184
Point_890,14.395886,80.044014,176.0,17.7,527.0,0.11,608.0,871.0,1274.0,1364.0,2238.0,2897.0,3359.0,3513.0,3684.0,3753.0,3338.0,2133.0,0.4406397375435719,0.22170057381324987,1.040073564998548,0.6608918503331624
Point_891,14.396046,80.044322,176.0,17.7,527.0,0.11,566.0,793.0,1212.0,1234.0,2199.0,2946.0,3540.0,3701.0,3823.0,3611.0,2839.0,1794.0,0.4998986828774063,0.25457627118644066,1.1955994959775127,0.7497720595684327
Point_892,14.396027,80.044611,176.0,17.7,527.0,0.11,636.0,874.0,1276.0,1534.0,2160.0,2927.0,3436.0,3516.0,3774.0,3775.0,3494.0,2219.0,0.3924752475247525,0.23890063424947147,0.8036003892312682,0.5886545886545886
Point_893,14.394638,80.047701,213.0,38.4,199.0,0.35,487.0,614.0,809.0,688.0,1376.0,2899.0,3416.0,3588.0,3900.0,3851.0,1877.0,960.0,0.6782039289055192,0.44560838033843675,2.3296915167095116,1.0171869519466854
Point_894,14.394927,80.047812,213.0,38.4,199.0,0.35,487.0,644.0,988.0,715.0,1430.0,2782.0,3338.0,3511.0,3727.0,3851.0,1786.0,914.0,0.661618551822054,0.4211698036834649,2.351951547779273,0.9923104223352657
Point_895,14.395122,80.047895,213.0,38.4,199.0,0.35,478.0,547.0,886.0,676.0,1517.0,2835.0,3426.0,3488.0,3892.0,3945.0,1826.0,958.0,0.675312199807877,0.3938061938061938,2.0421205519244734,1.0128466802737424
Point_896,14.395256,80.048005,213.0,38.4,199.0,0.35,478.0,732.0,933.0,798.0,1511.0,2939.0,3476.0,3596.0,3987.0,3945.0,1712.0,912.0,0.6367774237596723,0.4082631682005091,2.4162348877374784,0.9550574581863693
Point_897,14.395438,80.048323,213.0,38.4,199.0,0.35,477.0,593.0,902.0,672.0,1565.0,2995.0,3635.0,3892.0,4089.0,3973.0,1957.0,987.0,0.7055214723926381,0.4264247755176837,2.3148813803019412,1.0581662832730858
Point_898,14.395331,80.048613,213.0,38.4,199.0,0.35,477.0,491.0,836.0,609.0,1351.0,2987.0,3723.0,3812.0,4076.0,3973.0,2148.0,1070.0,0.72449672019905,0.4766608560914197,2.115867353679482,1.0866221870405972
Point_899,14.399733,80.054498,63.0,21.5,12.0,0.45,553.0,712.0,1104.0,1260.0,1666.0,2679.0,3103.0,3103.0,3350.0,3714.0,2591.0,1573.0,0.42241576896630756,0.30132103166282237,0.8654207362885048,0.6335510484702647
Point_900,14.399807,80.054115,63.0,21.5,12.0,0.45,581.0,826.0,1032.0,884.0,1540.0,2977.0,3758.0,4004.0,4203.0,4150.0,2114.0,1128.0,0.6382978723404256,0.4444444444444444,2.504816955684008,0.9573488800245474
Point_901,14.402703,80.054677,163.0,16.9,43.0,0.27,526.0,686.0,1012.0,874.0,1606.0,3052.0,3719.0,3828.0,4198.0,4219.0,2159.0,1066.0,0.6282433007230965,0.4089068825910931,1.880091649694501,0.9422647527910686
Point_902,14.405087,80.050199,163.0,26.1,12.0,0.35,567.0,829.0,1106.0,1159.0,1908.0,2910.0,3646.0,3811.0,3942.0,3830.0,2601.0,1589.0,0.5336016096579477,0.332750480853296,1.4576233923271409,0.8003218992053113
Point_903,14.405522,80.050045,163.0,26.1,12.0,0.35,640.0,791.0,1100.0,1168.0,1749.0,2867.0,3377.0,3374.0,3815.0,3787.0,2498.0,1591.0,0.4856891237340379,0.3171969549092329,1.2391866082462646,0.7284534947716016
Point_904,14.406091,80.050786,163.0,26.1,12.0,0.35,652.0,796.0,1050.0,1038.0,1908.0,2968.0,3537.0,3624.0,4024.0,3881.0,2656.0,1777.0,0.5546975546975547,0.31019522776572667,1.6649497810970897,0.8319571045576408
Point_905,14.407813,80.049023,176.0,32.3,37.0,0.45,610.0,793.0,1168.0,1492.0,2016.0,2853.0,3365.0,3476.0,3806.0,3835.0,3626.0,2449.0,0.3993558776167472,0.2658412235979607,0.7652549564144102,0.5989735332595351
Point_906,14.401397,80.045914,138.0,22.3,19.0,0.26,449.0,514.0,865.0,762.0,1525.0,2852.0,3658.0,3728.0,4000.0,3997.0,1813.0,942.0,0.6605790645879732,0.4193794022463354,1.6677912730544309,0.9907582674535129
Point_907,14.407988,80.03929,125.0,23.0,354.0,0.39,560.0,708.0,993.0,1024.0,1569.0,2885.0,3729.0,3789.0,4095.0,4049.0,1659.0,846.0,0.5744857677124454,0.4143337066069429,1.4949178200692042,0.8616391399189779
Point_908,14.408214,80.038581,125.0,23.0,354.0,0.39,498.0,572.0,916.0,813.0,1435.0,2832.0,3701.0,3944.0,3981.0,3905.0,1642.0,832.0,0.6581879335715787,0.46644357687302473,1.7267813809838959,0.9871781397792959
Point_909,14.408822,80.041498,176.0,20.7,515.0,0.26,547.0,812.0,1154.0,1094.0,1612.0,2405.0,2716.0,2881.0,3051.0,3108.0,2031.0,1153.0,0.44955974842767293,0.2824393501001558,1.3311978545887961,0.6742548107156333
Point_910,14.409049,80.041852,176.0,20.7,515.0,0.26,547.0,784.0,1092.0,1212.0,1762.0,2459.0,2778.0,2902.0,3176.0,3108.0,1989.0,1139.0,0.4107924161400097,0.2444253859348199,0.9837019790454016,0.6161137440758293
Point_911,14.409709,80.041907,176.0,20.7,515.0,0.26,493.0,740.0,974.0,1004.0,1500.0,2406.0,3001.0,3281.0,3235.0,2847.0,2174.0,1279.0,0.5313885647607934,0.3725162099979084,1.5155750798722045,0.7969898494924746
Point_912,14.409936,80.041907,176.0,20.7,515.0,0.26,493.0,686.0,995.0,1038.0,1504.0,2303.0,2704.0,2827.0,2898.0,2847.0,2361.0,1477.0,0.4628719275549806,0.3054721773262526,1.1435694195857837,0.6942180830422973
Point_913,14.410833,80.041988,188.0,46.08,602.0,0.27,520.0,695.0,1036.0,1000.0,1613.0,2477.0,2803.0,3118.0,2979.0,3270.0,2483.0,1619.0,0.5143273433705683,0.3181145635172268,1.3554332522718546,0.771397353405366
Point_914,14.411007,80.041634,63.0,30.0,341.0,0.23,472.0,702.0,927.0,947.0,1626.0,2618.0,2965.0,3105.0,3262.0,3117.0,2461.0,1569.0,0.5325765054294176,0.31261889663918835,1.5313653136531367,0.7987661937075878
Point_915,14.392788,80.056896,63.0,20.7,31.0,0.15,584.0,728.0,1068.0,1294.0,1821.0,3106.0,3766.0,3872.0,4200.0,3929.0,2675.0,1500.0,0.49903213317847467,0.36026699455471634,1.0433867573255626,0.7484757572824929
Point_916,14.399818,80.054014,63.0,21.5,12.0,0.45,581.0,809.0,1004.0,884.0,1540.0,2977.0,3758.0,3920.0,4203.0,4150.0,2114.0,1128.0,0.6319733555370525,0.4358974358974359,2.4038004750593824,0.9478613799562909
Point_917,14.399759,80.054582,63.0,21.5,12.0,0.45,553.0,818.0,1044.0,1102.0,1666.0,2679.0,3103.0,3176.0,3350.0,3714.0,2591.0,1573.0,0.4848059841047218,0.3118546055349029,1.418992884510126,0.7271239920532897
Point_918,15.105856,79.80481,13.0,48.38,119.4,0.19,529.0,657.0,1042.0,1186.0,1752.0,2565.0,2827.0,2954.0,3108.0,3163.0,2655.0,1894.0,0.4270531400966184,0.25541861453463666,0.8593370273160299,0.640502354788069
Point_919,15.106715,79.802074,151.0,31.5,147.5,0.25,458.0,596.0,904.0,1097.0,1436.0,2280.0,2542.0,2576.0,2780.0,2967.0,2790.0,1870.0,0.4026681187040566,0.28414755732801594,0.7885476647472809,0.6039199673336055
Point_920,15.106614,79.799653,63.0,6.9,295.0,0.37,575.0,604.0,952.0,1004.0,1682.0,2592.0,2915.0,3032.0,3065.0,2944.0,2788.0,2082.0,0.5024777006937562,0.28638099278744167,1.119946984758118,0.7536231884057971
Point_921,15.105496,79.790494,63.0,37.6,203.7,0.39,646.0,684.0,994.0,1100.0,1442.0,1913.0,2074.0,2107.0,2211.0,2448.0,2284.0,1706.0,0.31400062363579667,0.1873767258382643,0.7036053661263275,0.4709275136399065
Point_922,15.110272,79.799021,100.0,30.7,470.6,0.32,601.0,762.0,1111.0,1206.0,1750.0,2172.0,2379.0,2437.0,2608.0,2558.0,2566.0,2064.0,0.3379083173208894,0.16407929304991642,0.7773427633240717,0.5067929188966653
Point_923,15.109005,79.797442,113.0,129.8,133.4,0.38,481.0,718.0,1168.0,1484.0,1651.0,2212.0,2509.0,2540.0,2666.0,2590.0,2848.0,2180.0,0.2624254473161034,0.21212121212121213,0.4356435643564356,0.3935892657472978
Point_924,15.109717,79.788493,176.0,63.7,119.4,0.17,490.0,615.0,971.0,1172.0,1552.0,2083.0,2324.0,2279.0,2417.0,2449.0,2338.0,1708.0,0.3207765864966676,0.18976768467762986,0.5888924353654644,0.4810951760104303
Point_925,15.114391,79.775228,13.0,26.9,161.5,0.38,551.0,661.0,951.0,1040.0,1473.0,1921.0,2020.0,1996.0,2221.0,2158.0,2267.0,1719.0,0.31488801054018445,0.15076390890746613,0.7287696295166946,0.4722542400790384
Point_926,15.0849,79.788388,38.0,38.4,84.3,0.16,617.0,450.5,676.0,670.0,1504.0,2367.0,2681.0,2917.5,2982.5,2848.0,2905.0,2109.5,0.6264808362369338,0.31968788872554565,1.5784114052953158,0.9395903010033444
Point_927,14.132998,79.675209,125.0,46.08,384.9,0.25,440.90723981900453,496.6,751.3,717.3333333333334,1260.5,2247.0,2509.5,2641.8333333333335,2801.0,2808.333333333333,2507.5,1572.3333333333333,0.5729099479037459,0.35397625352353296,1.4930950656873898,0.8592370274828851
Point_928,14.132485,79.674184,125.0,46.08,384.9,0.25,413.53846153846155,492.0769230769231,702.8333333333333,783.6666666666666,1281.25,2289.2,2638.0,2736.25,2862.0,2942.45,2531.5,1739.8,0.554724306920145,0.3621655258245177,1.302182994666489,0.8319682802698545
Point_929,14.128248,79.674913,201.0,26.9,223.5,0.31,693.3333333333334,939.0,1361.5,1922.0,2574.25,2984.3333333333335,3221.25,3202.0,3566.25,3493.25,4456.666666666667,3528.833333333333,0.2498048399687744,0.10867777537329583,0.41598960025999354,0.37467069958044685
Point_930,14.12769,79.674867,201.0,26.9,223.5,0.31,663.0,997.5,1328.0,1703.0,1941.5,2669.0,3040.25,2866.0,3337.0,3345.0,3531.5,2734.0,0.25454147515867803,0.19230369214768592,0.5188489850546509,0.3817704344020133
Point_931,14.127094,79.672796,113.0,79.1,589.7,0.18,631.5,876.5,1269.5,1401.0,1942.5,2593.5,2861.5,3076.25,3212.5,2962.5,3480.5,2438.0,0.3741694120274722,0.22590286425902864,0.8530654852836338,0.5611914465970633
Point_932,14.126829,79.673501,113.0,79.1,589.7,0.18,592.5,906.3333333333334,1270.4,1468.5,1961.5,2622.5,2917.0,3084.5,3274.6666666666665,3145.0,3576.5,2582.5,0.3549308148473534,0.22255251684502575,0.7923122180819768,0.5323377621609751
Point_933,14.125196,79.669676,50.0,75.3,397.3,0.25,537.3333333333334,589.3333333333333,881.0,819.0,1488.5,2771.5,3379.0,3264.75,3712.833333333333,3690.3333333333335,2041.5,1211.5,0.5988980716253444,0.37369168463682745,1.6262716935966484,0.8982371304401052
Point_934,14.124534,79.672067,113.0,23.8,463.5,0.33,562.875,763.25,1095.0,1188.5,1776.75,2706.0,3017.25,3130.0,3355.3333333333335,3238.3333333333335,3182.5,2252.416666666667,0.4495773995600324,0.2757935497019412,1.0696675022726647,0.6742880296364899
Point_935,14.124579,79.681561,138.0,55.3,403.5,0.1,470.5,485.6666666666667,712.2,724.75,1430.0,2347.3333333333335,2695.3333333333335,2808.25,2935.5,2952.75,2584.5,1746.75,0.5897254457967733,0.32519318114787943,1.481758054192447,0.884462997028442
Point_936,14.124512,79.681811,138.0,55.3,403.5,0.1,470.5,679.5,972.0,1120.75,1447.5,2395.75,2768.833333333333,2638.0,2994.5,2952.75,2725.0,1874.0,0.4036581310276023,0.291396401909191,0.888892143652235,0.6054066635632107
Point_937,15.112367,79.707937,63.0,75.3,182.6,0.21,589.0,762.0,1119.0,1627.5,1957.5,2329.0,2488.5,2472.0,2636.5,2660.5,3274.5,2750.5,0.20600073179656056,0.11615306467998646,0.3236624252644488,0.30896341463414634
Point_938,15.114702,79.70055,213.0,24.6,147.5,0.38,488.0,682.0,1009.0,1247.0,1731.0,2385.0,2652.5,2691.0,2884.5,2817.5,2966.0,2280.5,0.36668359573387505,0.21709633649932158,0.7135797588456216,0.5499555668401676
Point_939,14.865904,79.580472,13.0,6.1,161.0,0.45,531.0,709.5,1024.5,1424.0,1776.0,2179.5,2365.5,2428.5,2725.0,2433.5,3312.0,2501.0,0.2607397793640493,0.15519086692829112,0.4442920960679375,0.3910589151310667
Point_940,14.864243,79.579885,75.0,1.5,62.0,0.44,543.0,732.5,1014.0,1440.0,1699.0,1859.0,2050.0,2173.0,2263.5,2222.0,2516.5,2066.5,0.20287849432604485,0.12241735537190082,0.3444387011888539,0.30427563304275634
Point_941,14.864338,79.577831,63.0,13.8,199.0,0.09,555.0,728.0,990.0,1467.0,1807.5,2053.5,2279.5,2412.0,2670.0,2609.5,3078.5,2350.5,0.24361948955916474,0.1432634198364735,0.4105125977410947,0.36538213687330845
Point_942,14.864054,79.576559,151.0,9.2,111.7,0.3,598.5,753.0,1023.0,1369.0,1698.0,1958.0,2101.0,2216.5,2322.5,2249.0,2538.0,2093.0,0.23636870729326453,0.13245625239494188,0.4428825250836121,0.3545036252091467
Point_943,14.863865,79.574798,88.0,16.9,192.4,0.26,637.5,795.5,1088.0,1509.5,1753.5,1937.5,2115.5,2129.5,2337.0,2338.5,2561.5,2105.5,0.17037647705413575,0.09683234612413083,0.29686377783097917,0.2555296057150708
Point_944,14.863582,79.572939,100.0,7.7,142.8,0.23,641.0,834.0,1128.5,1516.0,1764.0,1970.0,2134.0,2301.0,2380.0,2322.5,2717.5,2231.0,0.20565889441970134,0.13210332103321032,0.38158662259381687,0.30844793713163066
Point_945,14.863109,79.572156,100.0,7.7,142.8,0.23,617.0,857.5,1126.0,1471.0,1673.0,1950.5,2096.0,2251.0,2339.0,2316.5,2493.5,2129.0,0.20956475013433637,0.1472986748216106,0.4196481411739388,0.3143049026192075
Point_946,14.862069,79.571863,113.0,3.8,24.8,0.21,584.0,725.0,980.5,1277.0,1530.0,2183.0,2386.5,2385.0,2653.5,2529.0,2475.0,2098.5,0.3025669033315128,0.21839080459770116,0.6008025159960959,0.45378839590443687
Point_947,14.861029,79.572352,100.0,7.7,242.0,0.16,562.0,755.0,998.5,1338.0,1506.5,1947.5,2163.0,2387.5,2432.0,2484.0,2467.0,2104.5,0.2817071534022279,0.22624550590652284,0.5519036600757257,0.4225040257648953
Point_948,14.860934,79.573917,100.0,7.7,242.0,0.16,582.0,771.0,1027.5,1490.0,1679.5,1934.0,2085.5,2190.0,2315.0,2300.0,2547.5,2110.5,0.19021739130434784,0.1319291898178059,0.32719454052538094,0.2852873250916995
Point_949,14.860178,79.572645,100.0,7.7,242.0,0.16,575.5,733.5,983.5,1248.0,1502.0,2053.5,2201.5,2273.5,2569.5,2598.5,2523.5,2183.5,0.2912111316200483,0.2043437955237717,0.6016427104722792,0.4367546848381601
Point_950,14.859421,79.574798,38.0,19.2,621.0,0.21,590.5,771.5,1019.5,1406.0,1631.0,1790.0,1941.0,2007.5,2170.5,2267.5,2510.5,2125.5,0.1762120990186026,0.1034767074343823,0.3228143616164869,0.26427943760984185
Point_951,14.858571,79.576755,50.0,2.3,254.0,0.05,587.5,731.0,1004.5,1380.5,1703.5,1893.0,2037.0,2116.0,2290.0,2235.0,2501.5,2084.5,0.21035321035321036,0.10799842911375834,0.3739196746314184,0.31548470117243355
Point_952,14.858571,79.577342,50.0,2.3,254.0,0.05,591.0,763.5,1027.0,1480.5,1663.5,1856.0,1995.5,2092.5,2224.5,2196.0,2482.5,2091.0,0.1712846347607053,0.11421725239616613,0.29141469453835533,0.25689100321813346
Point_953,14.85753,79.576265,151.0,16.1,80.7,0.21,573.5,575.0,831.0,1014.0,1517.0,2076.5,2310.5,2428.5,2579.0,2371.5,2676.0,2046.5,0.41089324618736384,0.23102268407046,0.841763865746251,0.6162503630554749
Point_954,14.857814,79.579005,100.0,4.6,304.2,0.09,555.0,755.0,1012.0,1371.0,1627.5,1891.5,2043.5,2149.0,2276.0,2211.0,2459.0,2082.5,0.22102272727272726,0.1380908248378128,0.4126445316643683,0.3314870046868343
Point_955,14.858476,79.579885,100.0,4.6,304.2,0.09,531.5,699.0,927.0,1285.0,1497.0,1687.0,1827.5,1904.5,2043.5,2036.0,2364.5,2029.5,0.19423107070073678,0.11980008819638395,0.3541619025840384,0.29130094043887145
Point_956,14.858381,79.58057,100.0,4.6,304.2,0.09,580.0,760.5,1020.5,1395.5,1681.0,1870.5,2027.5,2069.5,2252.0,2173.0,2469.5,2088.5,0.1945165945165945,0.10358618850819891,0.3555039822775463,0.2917327946905208
Point_957,14.858003,79.581744,100.0,6.1,155.2,0.11,577.0,757.0,1004.0,1360.0,1649.5,2070.5,2268.5,2464.0,2542.0,2460.5,2485.5,2058.0,0.28870292887029286,0.1980065637534946,0.5578575037897928,0.43299777748725327
Point_958,14.861218,79.582038,125.0,0.8,279.3,0.21,484.0,706.5,976.5,1400.0,1679.0,2082.5,2315.5,2451.0,2668.5,2675.0,2999.0,2382.0,0.27291612568164114,0.18692493946731234,0.47314635573763114,0.4093210437491886
Point_959,14.85876,79.582821,25.0,5.4,99.3,0.25,536.5,748.5,1063.5,1515.0,1804.5,2108.0,2367.0,2545.0,2738.5,2605.5,3145.0,2509.0,0.2536945812807882,0.1702494539602253,0.4275810535929262,0.3804950129294422
