system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,K,N,OC,P,sample_id,.geo
680,527.0,3425.5,2639.0,526.5,822.5,877.0,1630.0,2382.5,2692.0,2867.5,3020.0,2991.5,620.7,188,0.16,10,681,"{""type"":""Point"",""coordinates"":[79.56753,14.205239]}"
681,555.5,3023.5,2182.0,719.5,1019.0,1239.0,1436.5,2216.5,2594.5,2890.0,2934.0,2960.0,620.7,188,0.16,10,682,"{""type"":""Point"",""coordinates"":[79.56805,14.205214000000002]}"
682,594.5,2542.5,2126.0,742.5,1001.5,1391.0,1660.5,1824.0,1974.0,1977.0,2200.0,2148.5,254,50,0.05,2.3,683,"{""type"":""Point"",""coordinates"":[79.576657,14.859327000000002]}"
683,491.0,2307.0,1809.0,643.5,998.0,1015.5,1584.5,1986.0,2178.0,2130.0,2391.5,2369.0,62.1,88,0.21,46.85,684,"{""type"":""Point"",""coordinates"":[79.509273,14.78367]}"
684,400.0,2543.5,1834.0,567.5,841.5,1096.5,1402.5,2045.5,2273.5,2277.0,2490.5,2394.0,111.7,125,0.3,16.9,685,"{""type"":""Point"",""coordinates"":[79.520834,14.829300000000002]}"
685,475.5,2765.0,2051.5,568.5,821.5,1069.0,1408.0,1734.0,1890.0,1971.0,2078.0,2107.0,62.1,38,0.24,9.2,686,"{""type"":""Point"",""coordinates"":[79.51869200000002,14.825964]}"
686,363.5,2317.0,1599.0,424.0,689.5,773.5,1265.5,2234.5,2548.5,2460.5,2736.0,2623.5,74.5,125,0.42,10,687,"{""type"":""Point"",""coordinates"":[79.525952,14.819980000000001]}"
687,431.0,2738.0,1941.5,529.0,764.0,914.5,1312.0,1832.0,2007.5,2067.5,2238.5,2308.0,99.3,100,0.23,29.2,688,"{""type"":""Point"",""coordinates"":[79.531546,14.818599999999998]}"
688,447.0,2830.0,2201.5,596.5,846.0,1220.5,1415.5,1839.0,2001.0,2186.5,2265.5,2272.0,68.3,100,0.2,14.6,689,"{""type"":""Point"",""coordinates"":[79.52635700000002,14.81564]}"
689,455.0,1987.5,1665.0,557.5,818.5,1282.0,1538.5,1660.0,1768.0,1757.0,1762.5,1782.0,99.3,88,0.39,28.4,690,"{""type"":""Point"",""coordinates"":[79.52481,14.813972000000001]}"
690,342.0,2656.5,1754.0,496.5,773.5,905.5,1336.0,2246.5,2563.5,2747.5,2869.0,2809.0,223.5,151,0.21,37.6,691,"{""type"":""Point"",""coordinates"":[79.523619,14.811383]}"
691,389.5,2823.5,1841.5,541.0,801.0,966.5,1387.5,2285.5,2631.5,2668.5,2947.0,2818.5,198.6,88,0.23,8.4,692,"{""type"":""Point"",""coordinates"":[79.524631,14.810750000000002]}"
692,380.0,2622.0,2117.5,440.5,669.5,1065.0,1400.5,1744.5,1836.5,1852.0,1975.0,2079.5,223.5,151,0.45,11.5,693,"{""type"":""Point"",""coordinates"":[79.526595,14.809023999999997]}"
693,333.0,2425.5,2084.0,372.5,522.0,926.5,1182.5,1327.5,1453.0,1507.0,1538.0,1796.5,49.7,75,0.45,4.6,694,"{""type"":""Point"",""coordinates"":[79.521953,14.804191000000003]}"
694,362.0,2304.5,1669.0,461.0,695.5,916.0,1192.0,2020.0,2267.5,2295.0,2402.5,2410.0,247.6,201,0.06,7.7,695,"{""type"":""Point"",""coordinates"":[79.732471,14.963328000000002]}"
695,416.45454545454544,2857.4,1717.0,423.29411764705884,748.6666666666666,529.0909090909091,1389.0,2824.3333333333335,3230.0,3406.25,3528.0,3171.5,471.8,125,0.08,27.6,696,"{""type"":""Point"",""coordinates"":[79.776471,14.950213000000005]}"
696,547.8,3413.0,2462.5,698.5,1011.5,1312.25,1804.4166666666665,2530.75,2840.5,2890.833333333333,3198.5,3144.5,161.4,38,0.17,25.3,697,"{""type"":""Point"",""coordinates"":[79.75748,14.966161]}"
697,428.0,2821.5,1999.5,537.0,806.5,965.0,1491.0,2267.0,2493.0,2687.0,2757.0,2808.0,247.6,201,0.06,7.7,698,"{""type"":""Point"",""coordinates"":[79.731474,14.963681]}"
698,426.0,2823.5,2024.0,506.5,846.5,869.0,1484.5,2364.0,2628.5,2653.0,2874.5,2898.0,322.8,25,0.33,27.6,699,"{""type"":""Point"",""coordinates"":[79.553591,14.161126]}"
699,387.5,2421.0,1496.0,373.5,702.0,554.0,1385.0,2582.0,2942.0,3021.0,3226.5,3087.0,322.8,25,0.33,27.6,700,"{""type"":""Point"",""coordinates"":[79.554204,14.16113]}"
700,441.0,3422.5,2584.0,615.0,1002.0,1368.0,1837.5,2583.0,2822.0,2865.0,3108.5,2995.5,322.8,25,0.33,27.6,701,"{""type"":""Point"",""coordinates"":[79.554621,14.161143000000001]}"
701,426.0,2269.0,1423.5,410.0,720.0,644.5,1218.0,2380.5,2736.5,2815.5,2973.5,2898.0,322.8,25,0.33,27.6,702,"{""type"":""Point"",""coordinates"":[79.553656,14.161028]}"
702,387.5,2186.5,1321.5,350.5,661.0,523.0,1221.5,2450.0,2825.0,2908.0,3090.5,3087.0,322.8,25,0.33,27.6,703,"{""type"":""Point"",""coordinates"":[79.553867,14.160974]}"
