PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15
-7.481314147547995,-3.5061648109242562,-2.1388013967955493,-0.8561771369146493,-0.5190207979086366,-1.232107417629288,0.21994152672501058,0.27068408510772574,0.424956777668457,0.8255437715024694,0.18182697960261132,0.7607244442946173,-0.23875609581741428,0.42637541335760537,-0.3104235096918248
-2.9804586426200483,0.04512199906164949,-2.226612747845015,-1.8910868115168475,0.7360643625537201,-0.9344445855301198,-1.4315714275897775,0.5328015008621664,-0.40013328123107256,1.101107753764501,-0.34451683328116894,1.007851256382871,-0.0001226157198797689,0.04157817497040863,0.34709395729218695
2.770241654396571,3.2890521570183693,-4.1510617147951185,0.5364901401443657,-0.33549028543371046,1.6483538282887338,0.5138699264934695,-0.024000190010279344,-0.5376575331063479,0.7898431812632927,0.657286498958569,0.6579261058363647,0.5426171806626751,0.07787542497388565,0.20656049708007074
-3.0723578703187795,-1.595741532859099,-3.035808186888364,0.4033451553761696,0.22592986789308447,1.9536075954529426,-0.15994066643729546,0.23153811782436096,-0.44750791565828746,1.954424952898204,0.4228107791269869,1.434514182489231,-0.27537086626041163,-0.43754216615999075,1.2497811401263808
-3.5086771518033646,-0.19523222623135855,-1.7184257379602716,-0.28378530671517865,-0.5367559443189325,0.9299731739507127,0.9536081044637131,-0.42407750035217495,-1.4229309305802653,1.2918175586272973,-0.0565935271544526,1.24343713210782,0.03557760687039345,0.2358070581658751,0.6504818110765458
-2.554515650130622,-0.22365892447320435,-3.0643375565500266,-0.9132852498775588,0.16227515938018677,-1.3374726912333441,-0.6510797050468582,0.6888863269402893,0.5524560521560304,0.42828106148058875,0.18976772519164664,0.9860886867722108,-0.3688963971942272,0.23864931185808466,0.13751201603663823
-1.1319540359430764,0.2541184231845289,-3.747916947327411,-0.6406694082711253,-0.2357223817289348,-0.7451782747207727,-0.15438606235722874,-0.7630313207509776,0.7384796657870926,0.517077749954032,0.0551808425569544,1.0359258914400078,-0.13212109301332478,0.15218800358975665,-0.04134956700637457
-2.7462799090891674,-3.6943439365402755,-3.475113049157386,-0.5347603971983331,1.25866106204828,-1.3895245624964525,-0.24615388214711822,-0.33077417666630415,-0.2099315623440534,0.5533949849518564,-0.4171733794003764,-0.3041232113136251,-0.02410893459322595,0.8647699171040408,-0.4002435950978136
-1.115204484018453,-2.564364198432468,-3.441678165131876,-0.14657327800838363,0.5397004242562655,3.104060127681048,0.6451024047890325,-0.048477167795717965,1.1302933849037857,0.364221618387477,-0.9942874160052274,-0.1332242823109865,0.1255074391887297,0.19575000706208537,-0.3825313992349737
-2.0619212274327063,-3.2475652317040806,-3.482286824961858,-0.2503133898962556,0.9837503746308438,3.920274768274394,-0.036674339227936885,-1.0840867475234244,1.5716294611365338,0.2401331965672473,-0.1960967128953363,-0.30984328025624236,0.16569803919296208,0.5604547432560969,-0.46897993965092266
4.355270967779311,-0.7414148742943216,-1.4819824958808105,0.3035196024910003,0.49139916262910627,1.4452394858109034,-1.2936134519704614,-0.17544126784049346,-0.7942060334008642,0.28231229415260356,2.5464955297019283,-0.7954799300788533,-1.4509426271549122,0.08877628244845881,0.9049932993748996
1.1186510135273124,-1.3639423806391675,-0.6968198575998498,-1.4633054575313653,1.4734638445539636,-1.089237525419432,0.10259414134622925,-0.23215126943901251,1.0759991585005104,-0.369039528661948,0.8741394002423726,0.72675992081477,0.5250667397346508,-0.052795177658037616,1.2035207222776703
-1.845114274647647,1.793041494507266,-1.1279707555639757,-1.8936993433900762,-0.2669528240106676,3.130036322645437,0.9575547946094982,-0.49178055322328257,0.6636401083734254,-0.25997970424191785,1.1960428660767617,0.7654743318005192,0.040923241452927146,-0.05301640647522515,0.7118771205175978
-0.7654331986321199,3.748423315292029,-0.7002276967001931,-2.532456751495895,-0.23454809183596187,3.3343216527789563,0.682053141782865,-0.6721866650881648,0.9641746332080279,-1.079065891704194,1.3059325281779925,0.29392239784798463,0.5276653066317246,0.541847666609329,0.3057441345305357
