Aspect_deg,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Clay_Fraction_g_kg,EVI,Elevation_m,Feature_ID,Hillshade,K,LST_K,Latitude,Longitude,N,NDRE,NDVI,OC,P,Precipitation_Mean_m,SAVI,SWIR_Ratio,Sand_Fraction_g_kg,Silt_Fraction_g_kg,Slope_deg,Soil_Moisture_0_7cm,Soil_Temp_0_7cm_K,Village
226,0.04213333502411842,0.17749999463558197,0.10976666957139969,0.03680000081658363,0.05582499876618385,0.04645000025629997,0.08727499842643738,0.22265000641345978,0.2804499864578247,0.28876665234565735,0.30845001339912415,0.3183499872684479,321,0.4690726092497609,18,28_515_shc_2025-26.1748,183,285.5,302.76878688209933,14.185,79.775,50.0,0.5358226895332336,0.7228658199310303,0.29,110.6,0.0008863091853354286,0.4351864597068311,0.6146831512451172,325,355,1,0.2614608563874897,303.54699191712496,Ramasagaram
90,0.06532499939203262,0.2965500056743622,0.23772500455379486,0.11331667006015778,0.14014999568462372,0.15583333373069763,0.17139999568462372,0.2531749904155731,0.28371667861938477,0.28220000863075256,0.30079999566078186,0.2971666753292084,333,0.23104725693276443,21,28_515_shc_2025-26.2216,177,192.4,302.76878688209933,14.189896,79.787029,113.0,0.24426810443401337,0.28848642110824585,0.3,90.6,0.0008863091853354286,0.2020717215369979,1.0508503913879395,336,331,1,0.2614608563874897,303.54699191712496,Ramasagaram
0,0.047216664999723434,0.3005000054836273,0.2188500016927719,0.06685999780893326,0.09745000302791595,0.10154999792575836,0.1628749966621399,0.2502000033855438,0.27854999899864197,0.28929999470710754,0.3066500127315521,0.3116750121116638,327,0.33595175349239864,20,28_515_shc_2025-26.4175,180,167.6,302.76878688209933,14.192,79.772,125.0,0.2795930802822113,0.48036330938339233,0.21,33.8,0.0008863091853354286,0.3161306589223783,1.0387141704559326,345,328,0,0.2614608563874897,303.54699191712496,Ramasagaram
90,0.055537499487400055,0.2754666805267334,0.17425000667572021,0.059700001031160355,0.08299999684095383,0.08235833048820496,0.13979999721050262,0.2567833364009857,0.29192501306533813,0.30763334035873413,0.3255249857902527,0.31001999974250793,345,0.4159332848067976,21,28_515_shc_2025-26.9373,174,242.1,302.76878688209933,14.192,79.788,201.0,0.3751024603843689,0.5776405930519104,0.49,139.8,0.0008863091853354286,0.3796805362057237,0.8954383134841919,349,306,2,0.2614608563874897,303.54699191712496,Ramasagaram
90,0.055537499487400055,0.2754666805267334,0.17425000667572021,0.059700001031160355,0.08299999684095383,0.08235833048820496,0.13979999721050262,0.2567833364009857,0.29192501306533813,0.30763334035873413,0.3255249857902527,0.31001999974250793,345,0.4159332848067976,21,28_515_shc_2025-26.1863,174,378.6,302.76878688209933,14.192,79.788,13.0,0.3751024603843689,0.5776405930519104,0.2,61.4,0.0008863091853354286,0.3796805362057237,0.8954383134841919,349,306,2,0.2614608563874897,303.54699191712496,Ramasagaram
90,0.055537499487400055,0.2754666805267334,0.17425000667572021,0.059700001031160355,0.08299999684095383,0.08235833048820496,0.13979999721050262,0.2567833364009857,0.29192501306533813,0.30763334035873413,0.3255249857902527,0.31001999974250793,345,0.4159332848067976,21,28_515_shc_2025-26.5338,174,273.1,302.76878688209933,14.192,79.788,13.0,0.3751024603843689,0.5776405930519104,0.16,144.4,0.0008863091853354286,0.3796805362057237,0.8954383134841919,349,306,2,0.2614608563874897,303.54699191712496,Ramasagaram
0,0.06852307915687561,0.2902333438396454,0.19276000559329987,0.050530001521110535,0.07566666603088379,0.08214285969734192,0.14562000334262848,0.24428333342075348,0.28247499465942383,0.28266000747680664,0.3166833221912384,0.3149999976158142,340,0.35895290945726493,24,28_515_shc_2025-26.5097,180,248.3,302.76878688209933,14.193455,79.784149,151.0,0.3199775815010071,0.5496588945388794,0.52,82.2,0.0008863091853354286,0.34779685993875037,1.026793122291565,352,308,0,0.2614608563874897,303.54699191712496,Ramasagaram
296,0.061500001698732376,0.4323999881744385,0.34459999203681946,0.08330000191926956,0.12300000339746475,0.16695000231266022,0.20943333208560944,0.25110000371932983,0.27309998869895935,0.28610000014305115,0.30790001153945923,0.3067750036716461,328,0.17911367345734414,80,28_515_shc_2025-26.1685,186,620.7,302.9800456197638,14.193734,79.577172,188.0,0.15471546351909637,0.26299524307250977,0.2,13.1,0.0007555945000877731,0.18752950662092027,1.5113595724105835,397,275,2,0.19181154485334428,303.7188754834627,Puligilapadu
0,0.05920000001788139,0.38909998536109924,0.313400000333786,0.07649999856948853,0.11320000141859055,0.14544999599456787,0.18793334066867828,0.24879999458789825,0.2741333246231079,0.2820333242416382,0.3052999973297119,0.3079499900341034,328,0.21597844724566612,79,28_515_shc_2025-26.4945,180,620.7,302.9800456197638,14.193824,79.579555,163.0,0.20022693276405334,0.31950563192367554,0.44,12.3,0.0007555945000877731,0.22089345209833972,1.3796241283416748,397,275,2,0.19181154485334428,303.7188754834627,Puligilapadu
0,0.04983333498239517,0.2126999944448471,0.15665000677108765,0.06340000033378601,0.08463333547115326,0.09632500261068344,0.112575002014637,0.20985999703407288,0.2559633255004883,0.24740000069141388,0.2784999907016754,0.24717499315738678,333,0.27979960093788836,21,28_515_shc_2025-26.9336,180,242.1,302.76878688209933,14.193935,79.773062,2.1,0.37453988194465637,0.4395228624343872,0.49,139.8,0.0008863091853354286,0.26858573141035225,0.8597412705421448,345,322,2,0.2614608563874897,303.54699191712496,Ramasagaram
90,0.06379999965429306,0.322299987077713,0.28200000524520874,0.09950000047683716,0.12720000743865967,0.14380000531673431,0.17980000376701355,0.2313999980688095,0.25505000352859497,0.24564999341964722,0.27480000257492065,0.29155001044273376,328,0.18692186624056334,79,28_515_shc_2025-26.4669,174,620.7,302.9800456197638,14.195023,79.579574,88.0,0.15477727353572845,0.2615226209163666,0.23,1.5,0.0007555945000877731,0.17176342950296564,1.312029242515564,397,275,2,0.19181154485334428,303.7188754834627,Puligilapadu
207,0.04208333417773247,0.3334166705608368,0.24674999713897705,0.05768333375453949,0.0925000011920929,0.10446666926145554,0.1707666665315628,0.24864999949932098,0.2748500108718872,0.2818000018596649,0.30425000190734863,0.29587501287460327,354,0.3003664203048759,80,28_515_shc_2025-26.4723,186,620.7,302.9800456197638,14.195328,79.576322,25.0,0.24534139037132263,0.4590955972671509,0.63,9.2,0.0007555945000877731,0.30013539667561473,1.1831676959991455,392,254,4,0.19181154485334428,303.7188754834627,Puligilapadu
314,0.0544000007212162,0.3239000141620636,0.2687000036239624,0.094200000166893,0.12880000472068787,0.15680000185966492,0.17560000717639923,0.2207999974489212,0.2418999969959259,0.2451000064611435,0.26109999418258667,0.26809999346733093,354,0.14921590446222438,87,28_515_shc_2025-26.1999,183,403.5,302.9800456197638,14.197923,79.569911,50.0,0.1652008444070816,0.21970640122890472,0.25,8.4,0.0007555945000877731,0.14685664228878134,1.3215014934539795,381,265,1,0.19181154485334428,303.7188754834627,Raviguntapalle
270,0.047600001096725464,0.323199987411499,0.22546666860580444,0.06019999831914902,0.0862250030040741,0.11180000007152557,0.16050000488758087,0.2294333279132843,0.2550249993801117,0.26284998655319214,0.2918800115585327,0.2921999990940094,299,0.2547818819343191,73,28_515_shc_2025-26.7095,186,279.3,303.0659317217375,14.202,79.682,113.0,0.24176210165023804,0.40317627787590027,0.11,75.3,0.0008190243098064764,0.25904645651096936,1.2295986413955688,384,317,2,0.21051701328210665,303.8115975229364,Chaganam
226,0.07069999724626541,0.2032500058412552,0.13770000636577606,0.054999999701976776,0.07450000196695328,0.06849999725818634,0.11874999850988388,0.1983499974012375,0.21915000677108765,0.1887499988079071,0.2353000044822693,0.26100000739097595,348,0.253211208907753,15,28_515_shc_2024-25.8448,183,161.4,302.86739827875505,14.202,79.872,151.0,0.22764228284358978,0.46744412183761597,0.13,11.5,0.000928226317716615,0.23819742919990436,1.076821208000183,330,322,1,0.2627870660079153,303.65991338094074,Manubolu
226,0.05824999883770943,0.3738499879837036,0.29260000586509705,0.07774999737739563,0.11829999834299088,0.14180000126361847,0.1915999948978424,0.23649999499320984,0.2543500065803528,0.26570001244544983,0.28575000166893005,0.28220000863075256,325,0.20200539328972508,83,28_515_shc_2025-26.5026,186,620.7,302.9800456197638,14.20398,79.573126,38.0,0.16203808784484863,0.3040491044521332,0.16,13.1,0.0007555945000877731,0.20479340381842456,1.4070378541946411,380,295,3,0.19181154485334428,303.7188754834627,Raviguntapalle
108,0.054249998182058334,0.35945001244544983,0.2635999917984009,0.05649999901652336,0.0872500017285347,0.09640000015497208,0.17994999885559082,0.24609999358654022,0.28929999470710754,0.2797499895095825,0.3219499886035919,0.31349998712539673,321,0.3195586824348894,81,28_515_shc_2025-26.1699,171,620.7,302.9800456197638,14.205787,79.566898,188.0,0.21709808707237244,0.48743849992752075,0.16,10.0,0.0007555945000877731,0.3139017146336012,1.2848973274230957,379,301,3,0.19181154485334428,303.7188754834627,Raviguntapalle
108,0.054249998182058334,0.35945001244544983,0.2635999917984009,0.05649999901652336,0.0872500017285347,0.09640000015497208,0.17994999885559082,0.24609999358654022,0.28929999470710754,0.2797499895095825,0.3219499886035919,0.31349998712539673,321,0.3195586824348894,81,28_515_shc_2025-26.4903,171,620.7,302.9800456197638,14.205787,79.566898,100.0,0.21709808707237244,0.48743849992752075,0.19,11.5,0.0007555945000877731,0.3139017146336012,1.2848973274230957,379,301,3,0.19181154485334428,303.7188754834627,Raviguntapalle
108,0.054249998182058334,0.35945001244544983,0.2635999917984009,0.05649999901652336,0.0872500017285347,0.09640000015497208,0.17994999885559082,0.24609999358654022,0.28929999470710754,0.2797499895095825,0.3219499886035919,0.31349998712539673,321,0.3195586824348894,81,28_515_shc_2025-26.5154,171,620.7,302.9800456197638,14.205787,79.566898,151.0,0.21709808707237244,0.48743849992752075,0.43,9.2,0.0007555945000877731,0.3139017146336012,1.2848973274230957,379,301,3,0.19181154485334428,303.7188754834627,Raviguntapalle
108,0.054249998182058334,0.35945001244544983,0.2635999917984009,0.05649999901652336,0.0872500017285347,0.09640000015497208,0.17994999885559082,0.24609999358654022,0.28929999470710754,0.2797499895095825,0.3219499886035919,0.31349998712539673,321,0.3195586824348894,81,28_515_shc_2025-26.5023,171,620.7,302.9800456197638,14.205787,79.566898,113.0,0.21709808707237244,0.48743849992752075,0.56,12.3,0.0007555945000877731,0.3139017146336012,1.2848973274230957,379,301,3,0.19181154485334428,303.7188754834627,Raviguntapalle
108,0.054249998182058334,0.35945001244544983,0.2635999917984009,0.05649999901652336,0.0872500017285347,0.09640000015497208,0.17994999885559082,0.24609999358654022,0.28929999470710754,0.2797499895095825,0.3219499886035919,0.31349998712539673,321,0.3195586824348894,81,28_515_shc_2025-26.5215,171,403.5,302.9800456197638,14.205787,79.566898,88.0,0.21709808707237244,0.48743849992752075,0.3,3.8,0.0007555945000877731,0.3139017146336012,1.2848973274230957,379,301,3,0.19181154485334428,303.7188754834627,Raviguntapalle
90,0.054999999701976776,0.33169999718666077,0.2653999924659729,0.06859999895095825,0.10700000077486038,0.13379999995231628,0.17949999868869781,0.23909999430179596,0.2583000063896179,0.2630000114440918,0.2847000062465668,0.26910001039505005,316,0.208212482929175,105,28_515_shc_2025-26.5243,174,173.8,302.3943265613757,14.212,79.502,88.0,0.1887005865573883,0.3256048560142517,0.35,14.6,0.0007541597195407699,0.2161017113903657,1.261216640472412,419,264,2,0.18433045504385964,303.1653958370811,Pangili
314,0.06109999865293503,0.2687999904155731,0.18860000371932983,0.06620000302791595,0.10080000013113022,0.11879999935626984,0.1517000049352646,0.23600000143051147,0.2833000123500824,0.3034000098705292,0.3165999948978424,0.3416999876499176,332,0.3036783782045458,86,28_515_shc_2025-26.10925,183,335.2,302.3943265613757,14.212,79.528,138.0,0.3333333432674408,0.437233567237854,0.63,13.1,0.0007541597195407699,0.3002602613326263,0.8859590888023376,414,254,1,0.18433045504385964,303.1653958370811,Rapur
314,0.06109999865293503,0.2687999904155731,0.18860000371932983,0.06620000302791595,0.10080000013113022,0.11879999935626984,0.1517000049352646,0.23600000143051147,0.2833000123500824,0.3034000098705292,0.3165999948978424,0.3416999876499176,332,0.3036783782045458,86,28_515_shc_2025-26.10926,183,378.6,302.3943265613757,14.212,79.528,226.0,0.3333333432674408,0.437233567237854,0.44,20.7,0.0007541597195407699,0.3002602613326263,0.8859590888023376,414,254,1,0.18433045504385964,303.1653958370811,Rapur
0,0.05849999934434891,0.29249998927116394,0.20960000157356262,0.07020000368356705,0.10599999874830246,0.11400000005960464,0.1696999967098236,0.23970000445842743,0.27410000562667847,0.28369998931884766,0.2957000136375427,0.30889999866485596,322,0.29437273405470055,108,28_515_shc_2025-26.5445,180,49.7,302.3943265613757,14.215615,79.499067,75.0,0.2514336109161377,0.426703542470932,0.13,6.9,0.0007541597195407699,0.2835579669162181,1.0310187339782715,418,261,3,0.18433045504385964,303.1653958370811,Pangili
0,0.06710000336170197,0.35010001063346863,0.2508000135421753,0.08009999990463257,0.11819999665021896,0.15060000121593475,0.18250000476837158,0.26350000500679016,0.31040000915527344,0.3244999945163727,0.3409000039100647,0.3327000141143799,315,0.2671521077678054,109,28_515_shc_2025-26.6902,180,80.7,302.3943265613757,14.216311,79.497769,188.0,0.2800788879394531,0.36602818965911865,0.43,13.1,0.0007541597195407699,0.267511015375153,1.0788906812667847,417,267,1,0.18433045504385964,303.1653958370811,Pangili
0,0.06710000336170197,0.35010001063346863,0.2508000135421753,0.08009999990463257,0.11819999665021896,0.15060000121593475,0.18250000476837158,0.26350000500679016,0.31040000915527344,0.3244999945163727,0.3409000039100647,0.3327000141143799,315,0.2671521077678054,109,28_515_shc_2025-26.6901,180,74.5,302.3943265613757,14.216311,79.497769,151.0,0.2800788879394531,0.36602818965911865,0.13,3.8,0.0007541597195407699,0.267511015375153,1.0788906812667847,417,267,1,0.18433045504385964,303.1653958370811,Pangili
270,0.06639999896287918,0.36410000920295715,0.27149999141693115,0.08070000261068344,0.1151999980211258,0.14560000598430634,0.19499999284744263,0.24390000104904175,0.27379998564720154,0.2863999903202057,0.30559998750686646,0.3050999939441681,315,0.22640293251975757,111,28_515_shc_2025-26.2231,183,27.31,302.3943265613757,14.217731,79.496878,201.0,0.1898629069328308,0.32592588663101196,0.56,23.0,0.0007541597195407699,0.22660941774815602,1.2712990045547485,417,267,1,0.18433045504385964,303.1653958370811,Pangili
270,0.06639999896287918,0.36410000920295715,0.27149999141693115,0.08070000261068344,0.1151999980211258,0.14560000598430634,0.19499999284744263,0.24390000104904175,0.27379998564720154,0.2863999903202057,0.30559998750686646,0.3050999939441681,315,0.22640293251975757,111,28_515_shc_2025-26.2351,183,155.2,302.3943265613757,14.217731,79.496878,100.0,0.1898629069328308,0.32592588663101196,0.25,6.1,0.0007541597195407699,0.22660941774815602,1.2712990045547485,417,267,1,0.18433045504385964,303.1653958370811,Pangili
104,0.05790000036358833,0.3433000147342682,0.24699999392032623,0.07500000298023224,0.11140000075101852,0.14339999854564667,0.18850000202655792,0.25279998779296875,0.2903999984264374,0.3100999891757965,0.3237000107765198,0.32339999079704285,325,0.25917287775824216,106,28_515_shc_2025-26.1813,168,155.2,302.3943265613757,14.218321,79.500052,138.0,0.24388284981250763,0.3675854504108429,0.25,9.2,0.0007541597195407699,0.2622443515104425,1.1070623397827148,416,259,4,0.18433045504385964,303.1653958370811,Pangili
90,0.06650000065565109,0.3224000036716461,0.21459999680519104,0.061799999326467514,0.09059999883174896,0.10639999806880951,0.16369999945163727,0.24070000648498535,0.2858000099658966,0.29440000653266907,0.3206000030040741,0.36320000886917114,323,0.31988022947022543,112,28_515_shc_2025-26.1481,177,93.1,302.3943265613757,14.219931,79.493345,151.0,0.2853088974952698,0.46906188130378723,0.25,17.7,0.0007541597195407699,0.3130550746617152,1.0951086282730103,419,257,1,0.18433045504385964,303.1653958370811,Pangili
0,0.07320000231266022,0.4320000112056732,0.35600000619888306,0.09910000115633011,0.13199999928474426,0.17350000143051147,0.2160000056028366,0.2524000108242035,0.2777999937534332,0.2879999876022339,0.31060001254081726,0.30869999527931213,322,0.18051393200909016,110,28_515_shc_2025-26.4498,180,74.5,302.3943265613757,14.222,79.492,138.0,0.14285710453987122,0.24810399115085602,0.45,8.4,0.0007541597195407699,0.17862712555032012,1.5000001192092896,422,256,1,0.18433045504385964,303.1653958370811,Pangili
64,0.0485600009560585,0.35846665501594543,0.2816999852657318,0.06627999991178513,0.0957999974489212,0.1352500021457672,0.17389999330043793,0.21610000729560852,0.2319333404302597,0.24334999918937683,0.2574000060558319,0.27843332290649414,323,0.1734873955392677,79,28_515_shc_2025-26.2053,174,415.9,302.9800456197638,14.222,79.598,50.0,0.1664469987154007,0.2855256199836731,0.38,12.3,0.0007555945000877731,0.18455496849420325,1.4730497598648071,416,261,2,0.19181154485334428,303.7188754834627,Veerayapalem
180,0.05620000138878822,0.32359999418258667,0.21850000321865082,0.05689999833703041,0.08299999684095383,0.09049999713897705,0.1404999941587448,0.22550000250339508,0.2556999921798706,0.2660999894142151,0.2937999963760376,0.30399999022483826,335,0.31757513331683884,109,28_515_shc_2025-26.4506,180,111.7,302.3943265613757,14.223711,79.490278,151.0,0.3089030981063843,0.4924284815788269,0.25,7.7,0.0007541597195407699,0.30749473797300925,1.2160842418670654,414,251,1,0.18433045504385964,303.1653958370811,Pangili
90,0.04650000110268593,0.2806999981403351,0.18463332951068878,0.05023333430290222,0.08079999685287476,0.07180000096559525,0.13680000603199005,0.23090000450611115,0.2615000009536743,0.2777000069618225,0.2865000069141388,0.27869999408721924,325,0.386521503939199,80,28_515_shc_2025-26.2126,171,403.5,302.9800456197638,14.225,79.595,75.0,0.339927613735199,0.5891273021697998,0.43,5.4,0.0007555945000877731,0.36356681119740425,1.010802984237671,419,255,3,0.19181154485334428,303.7188754834627,Veerayapalem
180,0.03999999910593033,0.2556000053882599,0.1683499962091446,0.05094999819993973,0.07580000162124634,0.08765000104904175,0.12804999947547913,0.21125000715255737,0.24040000140666962,0.23375000059604645,0.2671999931335449,0.25824999809265137,345,0.2651494480760174,98,28_515_shc_2025-26.9298,180,620.7,302.9800456197638,14.228,79.568,201.0,0.2921503484249115,0.45457375049591064,0.25,0.8,0.0007555945000877731,0.26680058300656995,1.0934759378433228,380,276,3,0.19181154485334428,303.7188754834627,Bojjanapalle
244,0.053300000727176666,0.4075999855995178,0.32624998688697815,0.07760000228881836,0.12065000087022781,0.18809999525547028,0.22669999301433563,0.26385000348091125,0.2827500104904175,0.28714999556541443,0.3098500072956085,0.2934499979019165,357,0.1350374955887686,96,28_515_shc_2025-26.4814,186,620.7,302.9800456197638,14.228,79.572,201.0,0.11764134466648102,0.2084166258573532,0.25,0.8,0.0007555945000877731,0.1523455543330568,1.4194670915603638,391,252,2,0.19181154485334428,303.7188754834627,Bojjanapalle
333,0.05676250159740448,0.294950008392334,0.20297500491142273,0.07909999787807465,0.11317083239555359,0.12012500315904617,0.1584250032901764,0.25148001313209534,0.28372499346733093,0.31804999709129333,0.3064500093460083,0.2947250008583069,311,0.3423004903951372,77,28_515_shc_2025-26.2061,183,620.7,302.9800456197638,14.235,79.605,50.0,0.3350123167037964,0.4517030715942383,0.33,19.2,0.0007555945000877731,0.3164521446629363,0.9273699522018433,427,262,2,0.19181154485334428,303.7188754834627,Gilakapadu
46,0.04571111127734184,0.27090001106262207,0.19744999706745148,0.050183333456516266,0.08422499895095825,0.08588333427906036,0.15433333814144135,0.25804999470710754,0.2921000123023987,0.3086499869823456,0.3145500123500824,0.30880001187324524,320,0.38472385537107806,83,28_515_shc_2025-26.4855,174,620.7,302.9325795424612,14.255,79.595,75.0,0.3333092927932739,0.564633309841156,0.46,3.8,0.0007825753812462644,0.3735467099020233,0.877693235874176,398,282,3,0.1958327711674205,303.89847303691664,Gandurupalle
46,0.04571111127734184,0.27090001106262207,0.19744999706745148,0.050183333456516266,0.08422499895095825,0.08588333427906036,0.15433333814144135,0.25804999470710754,0.2921000123023987,0.3086499869823456,0.3145500123500824,0.30880001187324524,320,0.38472385537107806,83,28_515_shc_2025-26.4904,174,620.7,302.9325795424612,14.255,79.595,213.0,0.3333092927932739,0.564633309841156,0.34,23.0,0.0007825753812462644,0.3735467099020233,0.877693235874176,398,282,3,0.1958327711674205,303.89847303691664,Gandurupalle
215,0.08460000157356262,0.39579999446868896,0.3521000146865845,0.1177000030875206,0.15809999406337738,0.21040000021457672,0.23810000717639923,0.30070000886917114,0.329800009727478,0.3287999927997589,0.35659998655319214,0.34709998965263367,328,0.1732564526321399,8,28_515_shc_2025-26.7496,186,77.3,302.62925837332745,14.262,80.058,226.0,0.15999291837215424,0.21958455443382263,0.47,21.1,0.0009839414193651293,0.1709006832867861,1.2037713527679443,332,340,3,0.10749468887061403,303.55635492425216,Narikellapalle
346,0.04740000143647194,0.20035000145435333,0.12189999967813492,0.040119998157024384,0.05961666628718376,0.04989999905228615,0.10840000212192535,0.23589999973773956,0.28593334555625916,0.2825999855995178,0.31154999136924744,0.30730000138282776,325,0.454101919610317,38,28_515_shc_2025-26.2074,183,298.0,302.9440113201476,14.265,79.735,226.0,0.44552427530288696,0.6998496055603027,0.44,11.5,0.0008498368092997389,0.41927926277000344,0.7089526057243347,418,257,4,0.23164949919048108,303.68225010654385,Orupalle @ Turimerla
